Party,Handle,Tweet
Republican,RepKevinBrady,The Lone Star State's economy is bigger and better than Russia's. Great read.
Republican,RepKevinBrady,The final battle of the Texas Revolution was fought 182 years ago today. Happy #sanjacintoday! https://t.co/SajBLyPJlt
Republican,RepKevinBrady,Our future looks bright with teams like @TexasTorque leading the way. #omgrobots https://t.co/o0h16B1AVk
Republican,RepKevinBrady,"Happy National #InternshipAwarenessMonth. Being an intern can lead to great things, look no further than a few of o… https://t.co/yLU4VriV8R"
Republican,RepKevinBrady,"RT @WaysandMeansGOP: Chairman Brady on #TaxReform phase two at @squawkCNBC's special #TaxDay edition: ""You know what this really is - phase…"
Republican,RepKevinBrady,"RT @WaysandMeansGOP: Yesterday, Chairman Brady spoke at @Heritage about the success of the #TaxCutsAndJobsAct and a possible #taxreform pha…"
Republican,RepKevinBrady,PASSED → The House just passed bipartisan legislation that will redesign the IRS for first time in 20 years. This r… https://t.co/nhKvnKByej
Republican,RepKevinBrady,To all the men and women who kept the lights on during Hurricane Harvey and all the days in between - thank you! Ha… https://t.co/gLjRVABkwC
Republican,RepKevinBrady,RT @WaysandMeansGOP: On April 25th W&amp;M will hold its third hearing on the “jobs gap”. Details ⬇️https://t.co/JKbZmZRjMy
Republican,RepKevinBrady,TRUTH CHECK: @AP ignores the over 30 MILLION hardworking Americans who will have a vastly simplified tax filing pro… https://t.co/FQAYGay2Yw
Republican,RepKevinBrady,Great to meet with Chief Parr of the Tomball Fire Department earlier today. Our fire fighters work hard to keep our… https://t.co/UtN7X6jqS2
Republican,RepKevinBrady,RT @HouseAgNews: The #2018FarmBill establishes opportunities for our work-capable #SNAP recipients. Anyone receiving SNAP will be guarantee…
Republican,RepKevinBrady,RT @WaysandMeansGOP: After Tax Day – with the frustration of dealing with the IRS fresh in our minds – now is the perfect time to vote on l…
Republican,RepKevinBrady,RT @Heritage: LIVE: @paulwinfree introduces @RepKevinBrady - he joins us this morning to talk about the most sweeping update to the U.S. ta…
Republican,RepKevinBrady,"Barbara Bush was the original ‘thousand points of life’ by urging, applauding, and at times insisting that we live… https://t.co/gS7mDgsHrT"
Republican,RepKevinBrady,The folks from @LHAChamber are what make #TX08 a great community to represent. Thanks for stopping by my Capitol of… https://t.co/ddHQ7UxhdZ
Republican,RepKevinBrady,"RT @WaysandMeansGOP: This morning, Chairman @RepKevinBrady was on @SquawkCNBC LIVE from the Capitol to talk #taxday. WATCH: https://t.co/N7…"
Republican,RepKevinBrady,"RT @NFIB: Today is the first #TaxDay in years that #smallbiz have received some good news. Compensation is up, sales are strong, &amp; #taxes r…"
Republican,RepKevinBrady,"RT @SteveScalise: The bad news → today is Tax Day 👎

The good news → this is the last time Americans have to file their taxes under the old…"
Republican,RepKevinBrady,Next #TaxDay you will see lower rates and a tax code that’s GREAT. https://t.co/pA2csgNuDZ
Republican,RepKevinBrady,LIVE NOW: tune in to @SquawkCNBC to hear the @GOPLeader and I discuss #TaxDay. #SquawkontheHill https://t.co/ifC4YjmC4Z
Republican,RepKevinBrady,COMING UP: I'll be on @SquawkCNBC talking about #TaxDay and how our new tax code is already helping hardworking Ame… https://t.co/zyhkqJd5Gq
Republican,RepKevinBrady,"Starting next year, you will be able to file under the new tax law, which means MORE money in your pocket – all wit… https://t.co/HOZYqMfSgn"
Republican,RepKevinBrady,"Championed by both Republicans and Democrats on the Ways and Means Committee, we are moving forward a package of ni… https://t.co/4YtFvmJA8z"
Republican,RepKevinBrady,Tomorrow is the LAST time you and your family will have to file taxes under a 32-year-old complicated tax code. Sta… https://t.co/Ucqdx7NaZ4
Republican,RepKevinBrady,Welding is the glue to our modern world. I encourage you to learn more about this important trade. Happy… https://t.co/4fHm0HCM62
Republican,RepKevinBrady,RT @WaysandMeansGOP: This week W&amp;M unanimously passed a package of 9 #Bipartisan bills that will #redesign the IRS so that it puts the #Tax…
Republican,RepKevinBrady,"@Aggie_GR @TamuANRP @MCISD @ageconomics Great work, Blane! #gigem #TX08"
Republican,RepKevinBrady,HAPPENING NOW -&gt; Excited to be at the @WhiteHouse with President @realDonaldTrump right now. https://t.co/URXyctAv2J
Republican,RepKevinBrady,"Today, #WeRemember and honor the six million Jews lost in the Holocaust and the millions of other victims of Nazi p… https://t.co/SrEfhaGKZ4"
Republican,RepKevinBrady,RT @WaysandMeansGOP: At 10am W&amp;M will host a hearing on the effects of recent #tariff increases on the U.S. economy and jobs. Watch live 📺…
Republican,RepKevinBrady,Great meeting with Texas Cattle Feeders Association &amp; Southwestern Cattle Raisers Association on #taxreform and… https://t.co/YZ7bPu2NWp
Republican,RepKevinBrady,"@RepCurbelo Many thanks, Rep. Curbelo!"
Republican,RepKevinBrady,No Speaker of the House in history has achieved more in such a short time as @SpeakerRyan. I am so grateful for his… https://t.co/pgjyn800vK
Republican,RepKevinBrady,"RT @WaysandMeansGOP: After #taxreform, our economy is growing &amp; there are jobs that need to be filled. On April 17th, W&amp;M will hear from @S…"
Republican,RepKevinBrady,"Sgt. George Waters is a real life hero living among us in #TX08. Today, on National Former #POW Recognition Day, we… https://t.co/W7nd2RzrNU"
Republican,RepKevinBrady,RT @WaysandMeansGOP: Chairman @RepKevinBrady on the Labor Department’s March 2018 jobs report https://t.co/AAjiRV8IhT ⤵️ https://t.co/4XKEu…
Republican,RepKevinBrady,"RT @realDonaldTrump: Today we honor Dr. Martin Luther King, Jr. on the 50th anniversary of his assassination. Earlier this year I spoke abo…"
Republican,RepKevinBrady,"RT @WaysandMeansGOP: Here is how some @SouthwestAir workers are spending their #taxreform bonuses:
👕New washer/dryer for family
🏝A special…"
Republican,RepKevinBrady,Had a great town hall with #TX08 teachers and administrators last night. Their insight into how to secure our schoo… https://t.co/55OzubXLfI
Republican,RepKevinBrady,RT @WaysandMeansGOP: READ: Chairman @RepKevinBrady and Trade Subcommittee Chairman @davereichert’s statements on the preliminary list of ta…
Republican,RepKevinBrady,ICYMI: I had a great interview earlier this afternoon with Fox News’ @HARRISFAULKNER. We talked about #NAFTA and… https://t.co/OHlPxFsh78
Republican,RepKevinBrady,RT @WaysandMeansGOP: WATCH LIVE: Chairman @RepKevinBrady will be on @Foxnews @OutnumberedOT at 1:05pm/ET with @HARRISFAULKNER to talk tax r…
Republican,RepKevinBrady,HAPPENING NOW: Talking #TaxReform @SouthwestAir with @SpeakerRyan. Tune in live -&gt; https://t.co/ABhceKFA2F https://t.co/yoAaKy0jui
Republican,RepKevinBrady,"He breathes new life, so that we can live... free. Have a blessed Easter! https://t.co/LowViHZ02m"
Republican,RepKevinBrady,Wishing everyone and their loved ones a blessed Good Friday. May God bring peace to your heart and hope in your lif… https://t.co/fxCV6S7V14
Republican,RepKevinBrady,Today is National #VietnamWarVeteransDay. I encourage you to find one of the brave men or women who served our coun… https://t.co/EdstxQYnAC
Republican,RepKevinBrady,"RT @RepShimkus: Thanks to #TaxReform, one Illinois-based company you may have heard of is McDoubling the amount of workers eligible for tui…"
Republican,RepKevinBrady,RT @WaysandMeansGOP: TUNE IN 📺 Chairman @RepKevinBrady joins @BloombergTV at noon to talk trade and tax reform.
Republican,RepKevinBrady,"Talking with the great folks at Anadarko about #taxreform, a modern NAFTA, and happenings in Washington. https://t.co/HS7mM61FZs"
Republican,RepKevinBrady,"The hard work it takes to start, run, and expand a business is what tax reform is all about. Check out how… https://t.co/i1NksinfKI"
Republican,RepKevinBrady,"RT @WaysandMeansGOP: The IRS is stuck in the ‘80s. With a new and modern tax code, it's time that we redesign the IRS so that it's working…"
Republican,RepKevinBrady,https://t.co/Ag2UGl1xcn
Republican,RepKevinBrady,"@TeamCavuto Thanks for having me on, Neil!"
Republican,RepKevinBrady,RT @TeamCavuto: House Ways &amp; Means Committee Chairman to Neil: We should be looking everyday at how we can make our tax code more family fr…
Republican,RepKevinBrady,LIVE: I’m on @FoxNews talking with @TeamCavuto about trade and tax cuts. https://t.co/AVAsugM3A8
Republican,RepKevinBrady,TUNE IN SOON: at 4:05pm ET I will be on @FoxNews with @TeamCavuto.
Republican,RepKevinBrady,"Hit the ground running this morning. First up, Lake Conroe Summit, then with time to spare before my next event, we… https://t.co/7jJmGXFQPV"
Republican,RepKevinBrady,I choose to stand with President @realDonaldTrump and our military as we work to rebuild our fighting force and pri… https://t.co/RwV5xUVucG
Republican,RepKevinBrady,RT @WaysandMeansGOP: What did Chairman @RepKevinBrady have to say about import tariffs against China and #TaxReform? Check it out: https://…
Republican,RepKevinBrady,"Happy 90th birthday Mr. Chairman! Your leadership continues to influence and inspire so many, myself included. Wish… https://t.co/KqrNcTpThr"
Republican,RepKevinBrady,HAPPENING NOW: https://t.co/1pBREQrHDT
Republican,RepKevinBrady,RT @WaysandMeansGOP: STATEMENT: Chairman Brady’s full statement on the FY18 appropriations legislation ⬇️ https://t.co/VkMM4mGTHm https://t…
Republican,RepKevinBrady,"Had a good discussion on tax, trade, and building a 21st Century workforce with Southwest Council of Agribusiness.… https://t.co/uuYUrso1aO"
Republican,RepKevinBrady,RT @WaysandMeansGOP: .@RepDavid @RepKevinBrady @davereichert @senorrinhatch &amp; 99 other Republican lawmakers wrote to @USTradeRep urging him…
Republican,RepKevinBrady,Great meeting with Texas Business Leadership Council to discuss importance of trade and a modern NAFTA. https://t.co/aY4tBqQlbI
Republican,RepKevinBrady,RT @WaysandMeansGOP: Did you know that many of the IRS’s IT systems date back to when President Kennedy was in office in the early 1960s? I…
Republican,RepKevinBrady,Happy #firstdayofspring and #NationalAgDay. Thank you to all the Texas farmers and ranchers who dedicate their live… https://t.co/7XFFxt09Ir
Republican,RepKevinBrady,RT @WaysandMeansGOP: “Consumer sentiment in March unexpectedly jumped to a 14-year high after tax cuts boosted disposable incomes” via Bloo…
Republican,RepKevinBrady,"RT @WaysandMeansGOP: This week W&amp;M will host three committee hearings. Details:
➡️ Wednesday at 10:00am - hearing with @USTradeRep
➡️ Wedne…"
Republican,RepKevinBrady,"RT @HouseAgNews: This week marks #NationalAgWeek, a time to celebrate, recognize, and appreciate the industry that provides us with unparal…"
Republican,RepKevinBrady,Another great week! I am blessed with a dedicated team that always goes the extra mile to serve #TX08. https://t.co/eSlexRKqut
Republican,RepKevinBrady,Wishing you and your family a happy #SaintPatricksDay. https://t.co/MzLlvt4l92
Republican,RepKevinBrady,"RT @FoxBusiness: .@RepKevinBrady on phase 2 of tax cuts: ""We think we can do more to help families stretch their budgets further and we thi…"
Republican,RepKevinBrady,It’s what roomies are here for! https://t.co/SjCs7PdZbJ
Republican,RepKevinBrady,Please keep the family and friends of Rep. @louiseslaughter in your continued prayers. https://t.co/P4mKZVvL2P
Republican,RepKevinBrady,"This morning on @FoxBusiness: ""The country that wins the innovation race, wins the future. We want American workers… https://t.co/8JotE7VOgA"
Republican,RepKevinBrady,RT @WaysandMeansGOP: LIVE: this morning at 8:30am Chairman @RepKevinBrady will be on @FOXbusiness’s @MorningsMaria with host @dagenmcdowell…
Republican,RepKevinBrady,Tax Reform continues to make a real difference for families and workers right here at home in #TX08. https://t.co/Dbx533uNlE
Republican,RepKevinBrady,"RT @WaysandMeansGOP: Taxpayers shouldn’t have to be worried if they encounter an IRS dispute, but the current process is costly and confusi…"
Republican,RepKevinBrady,Was honored to welcome @SamHoustonState leaders to the  Capitol today. They are doing such great work for #TX08 stu… https://t.co/c3CgshgACa
Republican,RepKevinBrady,"RT @SpeakerRyan: Good news→ By a vote of 407 to 10, the House just passed the STOP School Violence Act, which gives law enforcement, school…"
Republican,RepKevinBrady,RT @WaysandMeansGOP: Chairman @RepKevinBrady’s statement in support of the Admin’s decision to challenge India’s prohibited subsidies  ⬇️ h…
Republican,RepKevinBrady,Happy #PiDay! https://t.co/myyZ5BqEn0
Republican,RepKevinBrady,HAPPENING SOON... https://t.co/g98bcDZKlL
Republican,RepKevinBrady,RT @WaysandMeansGOP: Today’s hearing on “tax extenders” is a real opportunity to change our approach and continue to deliver the certainty…
Republican,RepKevinBrady,Today we honor the canine heroes who have served alongside our troops around the world. Working dogs in the America… https://t.co/rnQWR2W5K0
Republican,RepKevinBrady,My statement on the announcement of Rex Tillerson's departure as Secretary of State: https://t.co/88p3PPt51o
Republican,RepKevinBrady,Enjoyed welcoming Conroe Mayor Toby Powell and City Councilman Seth Gibson to my Capitol office this morning. They… https://t.co/YwaEfKlEMO
Republican,RepKevinBrady,"RT @WaysandMeansGOP: #TaxCutsandJobsAct is making a real impact on Americans’ monthly budgets:  
💰 90% of American workers are bringing hom…"
Republican,RepKevinBrady,Enjoyed welcoming the 2017 World Series Champion Houston @astros to the @WhiteHouse earlier this afternoon.… https://t.co/5qpuQ1zkfj
