StatuteReason,SubjectAge,InterventionDateTime,ContrabandIndicator
Other,22.0,10/24/2013 12:46:00 PM,False
Display of Plates,23.0,10/02/2016 10:06:00 AM,False
Registration,19.0,09/23/2014 02:46:00 AM,False
Defective Lights,40.0,08/27/2017 02:05:00 AM,False
Stop Sign,23.0,12/27/2017 09:15:00 PM,True
Display of Plates,19.0,02/01/2014 06:34:00 PM,True
Defective Lights,34.0,02/02/2014 02:41:00 AM,False
Speed Related,25.0,02/01/2018 08:45:00 PM,True
Moving Violation,27.0,12/21/2016 05:39:00 PM,False
Defective Lights,19.0,12/14/2015 12:30:00 AM,True
Moving Violation,30.0,01/05/2017 12:43:00 AM,False
Other/Error,26.0,12/17/2014 10:07:00 PM,True
Moving Violation,21.0,07/28/2016 01:50:00 AM,True
Other,23.0,11/26/2016 10:57:00 PM,True
Defective Lights,20.0,11/13/2017 01:25:00 PM,False
Display of Plates,37.0,01/08/2015 01:41:00 PM,False
Moving Violation,21.0,06/08/2014 06:09:00 PM,False
Other,52.0,02/07/2017 01:25:00 AM,True
Registration,45.0,12/12/2013 04:57:00 PM,False
Other,31.0,11/05/2013 06:25:00 PM,False
Defective Lights,27.0,03/17/2018 05:45:00 PM,False
Display of Plates,27.0,06/05/2016 10:54:21 AM,False
Speed Related,22.0,06/16/2016 01:20:24 AM,False
Display of Plates,41.0,06/24/2014 11:49:00 AM,False
Suspended License,25.0,03/01/2014 12:00:00 AM,False
Speed Related,18.0,05/16/2016 08:56:00 PM,False
Speed Related,35.0,12/31/2014 06:19:00 PM,False
Moving Violation,23.0,12/09/2013 10:45:00 PM,False
Other/Error,44.0,02/01/2015 08:28:00 PM,False
Registration,28.0,08/08/2014 02:11:00 PM,False
Moving Violation,28.0,06/13/2014 07:06:00 PM,False
Display of Plates,18.0,04/22/2017 09:59:00 AM,True
Other,47.0,03/30/2018 12:48:00 PM,True
Speed Related,27.0,01/31/2018 02:54:00 AM,False
Moving Violation,25.0,04/08/2014 06:33:00 PM,False
Display of Plates,22.0,03/01/2018 04:10:00 PM,True
Administrative Offense,45.0,01/27/2017 06:00:00 PM,False
Speed Related,24.0,01/16/2017 10:00:00 PM,True
Suspended License,24.0,10/31/2013 11:45:00 AM,False
Defective Lights,55.0,02/27/2016 09:44:00 PM,False
Stop Sign,31.0,03/02/2014 05:12:00 PM,False
Moving Violation,47.0,10/06/2014 12:04:00 AM,False
Seatbelt,31.0,11/03/2017 01:24:00 PM,False
Moving Violation,32.0,02/10/2018 09:12:00 PM,False
Registration,42.0,08/03/2016 04:17:11 PM,False
Defective Lights,36.0,03/24/2017 09:54:00 PM,True
Defective Lights,20.0,02/02/2016 07:28:00 PM,False
Suspended License,43.0,04/22/2014 05:15:00 PM,False
Other,77.0,06/26/2016 08:54:00 PM,False
Moving Violation,20.0,03/09/2018 05:03:00 PM,True
Moving Violation,31.0,09/18/2016 07:57:00 PM,False
Moving Violation,18.0,01/26/2018 12:37:00 AM,False
Defective Lights,30.0,12/19/2014 10:09:00 PM,True
Defective Lights,28.0,03/24/2018 09:47:00 PM,False
Administrative Offense,22.0,01/09/2018 12:40:00 PM,False
Moving Violation,22.0,02/18/2017 02:12:00 AM,False
Defective Lights,26.0,01/13/2017 02:24:00 AM,False
Other,35.0,02/27/2014 09:35:00 PM,False
Moving Violation,17.0,03/09/2017 03:48:00 PM,False
Speed Related,31.0,04/27/2014 11:59:00 PM,False
Speed Related,30.0,02/23/2018 05:28:00 PM,False
Moving Violation,19.0,03/21/2014 12:16:00 AM,True
Stop Sign,23.0,03/13/2015 01:24:00 AM,False
Registration,39.0,02/15/2018 04:50:00 PM,False
Speed Related,45.0,01/08/2016 09:28:57 PM,False
Defective Lights,32.0,06/23/2016 10:18:39 AM,False
Administrative Offense,21.0,07/30/2016 01:54:57 AM,False
Moving Violation,22.0,03/23/2018 10:38:00 PM,True
Administrative Offense,22.0,01/30/2018 04:41:00 PM,True
Administrative Offense,21.0,05/09/2018 04:57:00 PM,False
Speed Related,19.0,02/01/2014 01:42:00 PM,False
Stop Sign,22.0,10/06/2013 09:47:00 PM,False
Defective Lights,20.0,09/10/2017 08:18:00 PM,True
Defective Lights,22.0,01/30/2016 11:00:00 AM,False
Other,27.0,01/07/2016 11:41:48 PM,False
Display of Plates,27.0,07/27/2017 07:14:00 PM,True
Defective Lights,29.0,08/24/2014 11:02:00 PM,False
Administrative Offense,32.0,05/12/2017 09:46:00 AM,False
Moving Violation,36.0,12/19/2013 12:41:00 PM,False
Defective Lights,29.0,11/21/2014 07:29:00 PM,True
Registration,29.0,04/12/2014 11:19:00 AM,False
Moving Violation,23.0,12/11/2017 01:41:00 AM,False
Display of Plates,24.0,11/24/2017 04:10:00 PM,False
Speed Related,31.0,04/13/2017 05:25:00 PM,False
Moving Violation,18.0,01/10/2015 08:29:00 AM,False
Suspended License,24.0,08/25/2014 05:54:00 AM,False
Other,23.0,01/24/2014 04:40:00 PM,False
Display of Plates,43.0,05/11/2017 10:46:00 AM,False
Cell Phone,33.0,04/21/2016 09:14:54 AM,False
Defective Lights,46.0,03/03/2015 01:46:00 AM,False
Moving Violation,24.0,09/14/2017 02:34:00 AM,True
Window Tint,19.0,03/26/2017 04:55:00 PM,False
Registration,46.0,04/12/2018 12:56:00 PM,False
Other,37.0,03/11/2018 10:40:00 AM,False
Window Tint,27.0,07/01/2016 11:32:25 AM,True
Stop Sign,33.0,11/10/2014 09:22:00 AM,True
Cell Phone,36.0,08/05/2016 07:48:20 AM,False
Registration,23.0,01/19/2018 09:34:00 PM,False
Speed Related,57.0,01/16/2018 05:42:00 PM,False
Cell Phone,47.0,02/23/2017 01:22:00 PM,False
Registration,35.0,11/27/2013 12:35:00 PM,False
Registration,34.0,02/08/2018 01:34:00 PM,False
Stop Sign,23.0,12/20/2014 12:03:00 AM,True
Moving Violation,22.0,04/20/2018 12:34:00 AM,False
Moving Violation,17.0,05/02/2018 07:01:00 PM,True
Display of Plates,54.0,02/03/2016 10:46:09 AM,False
Registration,28.0,10/21/2015 01:01:27 AM,True
Registration,37.0,02/09/2016 06:35:47 PM,False
Moving Violation,26.0,10/29/2013 01:23:00 PM,False
Other/Error,35.0,10/11/2014 01:31:00 AM,False
Window Tint,28.0,05/21/2016 02:10:03 AM,True
Display of Plates,20.0,04/06/2018 09:05:00 PM,False
Administrative Offense,33.0,03/15/2018 05:32:00 PM,True
Display of Plates,21.0,07/14/2016 12:17:17 AM,False
Moving Violation,53.0,12/05/2015 05:46:00 PM,False
Registration,28.0,04/19/2018 10:54:00 AM,False
Other,25.0,11/07/2016 10:17:00 PM,True
Speed Related,20.0,01/11/2015 09:34:00 PM,False
Administrative Offense,23.0,03/12/2016 03:17:00 PM,False
Defective Lights,16.0,12/16/2017 07:28:00 PM,False
Registration,28.0,01/08/2016 07:22:00 AM,True
Defective Lights,17.0,11/23/2015 06:17:59 PM,True
Stop Sign,37.0,10/23/2014 09:39:00 PM,True
Window Tint,26.0,05/13/2018 01:10:00 AM,True
Window Tint,37.0,04/27/2018 10:34:00 AM,True
STC Violation,21.0,05/06/2017 06:15:00 PM,True
Window Tint,29.0,01/18/2017 11:50:00 AM,False
Moving Violation,19.0,07/28/2014 12:29:00 AM,False
Other,27.0,01/06/2016 08:20:00 PM,True
Registration,34.0,01/15/2018 02:09:00 PM,False
Display of Plates,32.0,12/04/2015 04:32:41 PM,False
Other,19.0,06/07/2017 11:42:00 AM,False
Other,33.0,04/09/2017 06:40:00 PM,False
Administrative Offense,22.0,05/03/2018 09:17:00 AM,True
Display of Plates,26.0,04/05/2014 06:00:00 PM,False
Moving Violation,47.0,06/18/2017 12:53:00 PM,False
Other,18.0,02/10/2018 03:58:00 PM,True
Display of Plates,26.0,07/20/2017 05:39:00 PM,True
Registration,24.0,11/23/2013 01:54:00 AM,True
Defective Lights,51.0,04/27/2014 12:10:00 PM,False
Speed Related,18.0,09/15/2017 05:10:00 PM,True
Administrative Offense,25.0,02/15/2018 04:00:00 PM,False
Other,20.0,04/30/2014 02:47:00 AM,True
Other,83.0,02/02/2016 11:20:12 AM,False
Defective Lights,29.0,01/12/2018 03:32:00 AM,False
Other,25.0,11/28/2015 02:40:00 AM,False
Registration,22.0,06/17/2014 09:22:00 AM,False
Traffic Control Signal,21.0,04/22/2018 06:24:00 PM,False
Other,18.0,09/02/2014 12:59:00 PM,True
Seatbelt,18.0,05/01/2018 06:00:00 PM,False
Window Tint,26.0,06/04/2016 09:24:00 AM,False
Moving Violation,28.0,06/29/2014 01:16:00 AM,False
STC Violation,31.0,09/22/2017 02:42:00 AM,False
Defective Lights,33.0,02/18/2015 11:45:00 PM,False
Moving Violation,24.0,10/16/2016 12:03:00 AM,False
Traffic Control Signal,20.0,01/17/2018 12:50:00 PM,True
Traffic Control Signal,17.0,04/12/2014 08:31:00 PM,False
Registration,47.0,12/05/2014 08:19:00 PM,False
Other,20.0,10/18/2013 06:28:00 PM,False
Traffic Control Signal,34.0,05/05/2018 12:23:00 AM,False
Administrative Offense,54.0,06/20/2017 07:21:00 AM,False
Speed Related,21.0,09/30/2016 01:44:25 AM,True
Other/Error,31.0,11/07/2014 02:27:00 AM,False
Defective Lights,32.0,07/29/2014 05:12:00 PM,False
Traffic Control Signal,29.0,01/10/2018 04:42:00 PM,False
Defective Lights,27.0,01/15/2018 08:45:00 PM,False
Other,18.0,04/13/2016 05:52:03 AM,True
Moving Violation,30.0,02/24/2018 05:30:00 AM,False
Moving Violation,25.0,10/16/2014 09:26:00 PM,True
Speed Related,19.0,01/08/2018 02:57:00 PM,True
Defective Lights,24.0,03/19/2015 07:24:00 PM,False
Moving Violation,42.0,01/15/2014 01:05:00 AM,False
Other/Error,35.0,03/24/2015 02:22:00 PM,False
Display of Plates,28.0,04/22/2016 06:46:05 PM,False
Other,23.0,06/30/2016 07:14:48 PM,False
Registration,42.0,11/21/2014 01:45:00 PM,False
Defective Lights,20.0,12/10/2015 12:43:00 AM,False
Speed Related,35.0,10/21/2015 10:29:33 PM,True
Moving Violation,40.0,01/13/2014 01:34:00 PM,True
Speed Related,22.0,12/19/2015 01:44:00 AM,False
Moving Violation,70.0,02/26/2018 03:15:00 PM,False
Registration,45.0,01/13/2015 08:18:00 PM,False
Equipment Violation,20.0,08/13/2016 05:43:00 PM,False
Administrative Offense,26.0,03/07/2018 12:55:00 AM,False
Display of Plates,21.0,02/13/2017 09:28:00 PM,False
Other,21.0,05/10/2018 07:52:00 PM,True
Other,34.0,09/29/2014 09:06:00 PM,False
Display of Plates,30.0,05/11/2016 03:36:00 AM,True
Seatbelt,18.0,05/02/2018 02:18:00 PM,True
Other,60.0,03/19/2018 11:06:00 AM,True
Display of Plates,24.0,04/26/2017 10:06:00 AM,False
Registration,56.0,04/15/2017 03:11:00 PM,False
Moving Violation,21.0,04/23/2016 10:30:45 PM,True
Speed Related,26.0,03/12/2017 05:27:00 PM,False
Other,22.0,04/12/2014 02:37:00 AM,False
Moving Violation,18.0,01/01/2016 10:24:26 PM,True
Display of Plates,19.0,01/05/2014 11:35:00 AM,True
Cell Phone,20.0,08/30/2017 04:33:00 PM,True
Defective Lights,33.0,05/10/2014 11:54:00 PM,False
Moving Violation,35.0,04/09/2014 04:36:00 PM,False
Registration,37.0,11/16/2017 12:45:00 PM,False
Traffic Control Signal,25.0,09/22/2017 07:52:00 PM,False
Other,24.0,07/01/2016 04:00:10 PM,True
Administrative Offense,37.0,03/10/2018 10:49:00 PM,True
Display of Plates,38.0,09/10/2014 11:34:00 AM,True
Display of Plates,49.0,03/22/2018 06:53:00 PM,True
Other,25.0,05/12/2014 01:43:00 PM,False
Administrative Offense,26.0,06/04/2017 07:49:00 PM,False
Other,26.0,09/09/2014 12:43:00 PM,False
Traffic Control Signal,59.0,07/16/2017 12:00:00 AM,False
Traffic Control Signal,31.0,01/29/2017 02:07:00 AM,False
Seatbelt,36.0,09/09/2016 06:23:00 PM,False
Moving Violation,33.0,08/18/2017 08:11:00 PM,True
Display of Plates,17.0,01/17/2015 10:45:00 PM,True
Other,44.0,04/07/2014 01:49:00 PM,False
Administrative Offense,27.0,10/05/2017 06:14:00 PM,True
Display of Plates,26.0,09/03/2017 08:29:00 PM,False
Registration,26.0,07/02/2016 05:48:48 PM,False
Speed Related,27.0,11/04/2017 04:16:00 PM,False
Speed Related,27.0,03/27/2016 12:26:31 AM,False
Moving Violation,20.0,08/27/2016 03:06:06 AM,True
Moving Violation,22.0,03/16/2018 05:51:00 PM,True
Other,62.0,12/05/2013 01:21:00 PM,False
Defective Lights,24.0,04/01/2014 12:20:00 AM,False
Window Tint,28.0,01/13/2017 08:35:00 PM,True
Other,35.0,01/24/2014 04:05:00 AM,False
Administrative Offense,36.0,07/30/2016 05:46:35 PM,True
Other,68.0,03/19/2016 06:49:54 PM,False
Speed Related,25.0,05/18/2017 10:43:00 PM,False
Stop Sign,25.0,11/22/2015 10:44:12 PM,False
Display of Plates,46.0,09/27/2017 07:09:00 PM,False
Window Tint,28.0,01/26/2016 04:10:00 PM,False
Unlicensed Operation,34.0,02/01/2018 08:04:00 PM,False
Other,41.0,04/10/2018 11:09:00 PM,True
Moving Violation,44.0,10/09/2017 07:59:00 PM,False
Suspended License,26.0,03/24/2014 03:31:00 PM,True
Traffic Control Signal,18.0,04/13/2018 08:50:00 PM,False
Defective Lights,21.0,04/06/2014 01:54:00 AM,False
Other,24.0,11/06/2013 01:51:00 PM,False
Other,20.0,09/03/2016 07:45:00 PM,True
Moving Violation,33.0,05/03/2014 11:59:00 PM,False
Administrative Offense,19.0,02/23/2018 07:37:00 PM,False
Moving Violation,20.0,11/05/2016 09:14:00 PM,True
Other,20.0,11/26/2013 12:22:00 AM,False
Stop Sign,32.0,12/06/2013 11:57:00 PM,False
Defective Lights,32.0,02/26/2015 08:48:00 PM,False
Defective Lights,31.0,03/19/2017 01:45:00 AM,True
Registration,48.0,06/08/2016 01:48:00 PM,False
Moving Violation,36.0,03/22/2014 06:04:00 PM,True
Defective Lights,26.0,02/25/2015 09:17:00 PM,False
Administrative Offense,21.0,11/06/2017 12:11:00 AM,True
Administrative Offense,32.0,01/25/2018 02:42:00 PM,False
Defective Lights,34.0,06/03/2017 09:20:00 PM,False
Suspended License,23.0,02/15/2015 10:01:00 PM,True
Stop Sign,33.0,09/19/2014 09:40:00 PM,False
Registration,46.0,02/12/2018 08:35:00 AM,False
Cell Phone,24.0,10/22/2013 01:29:00 PM,False
Stop Sign,21.0,09/15/2014 07:35:00 PM,False
Other,37.0,08/16/2014 12:00:00 AM,False
Unlicensed Operation,22.0,11/09/2015 10:28:55 PM,False
Defective Lights,22.0,12/31/2017 01:11:00 AM,False
Administrative Offense,26.0,04/12/2018 04:59:00 PM,False
Other/Error,24.0,10/11/2014 07:00:00 PM,True
Moving Violation,21.0,10/31/2015 07:57:10 PM,True
Moving Violation,34.0,10/12/2016 11:18:00 AM,False
Administrative Offense,55.0,12/07/2017 07:00:00 PM,True
Display of Plates,28.0,11/24/2015 12:38:59 PM,False
Display of Plates,26.0,03/30/2016 11:23:00 AM,True
Administrative Offense,20.0,10/01/2015 07:57:09 PM,True
Other,20.0,09/13/2016 08:32:18 AM,False
Other/Error,25.0,03/04/2015 08:47:00 AM,True
Moving Violation,53.0,12/01/2013 12:53:00 AM,False
Display of Plates,18.0,01/30/2015 07:15:00 PM,True
Defective Lights,29.0,04/25/2014 01:11:00 AM,False
Unlicensed Operation,36.0,02/14/2018 02:11:00 PM,True
Display of Plates,33.0,05/09/2014 06:31:00 PM,False
Other,25.0,03/05/2017 09:37:00 PM,False
Seatbelt,19.0,04/23/2018 02:42:00 PM,False
Moving Violation,44.0,04/11/2017 12:37:00 PM,True
Moving Violation,60.0,01/03/2016 11:27:00 PM,False
Display of Plates,31.0,10/25/2016 05:54:00 PM,False
Registration,24.0,12/23/2015 09:56:32 PM,True
Moving Violation,26.0,12/11/2015 07:05:00 PM,False
Defective Lights,22.0,10/11/2014 06:06:00 PM,False
Other/Error,25.0,11/24/2014 03:27:00 PM,False
Other,22.0,08/21/2017 01:04:00 AM,True
Display of Plates,32.0,10/10/2016 04:25:00 PM,True
Defective Lights,33.0,12/20/2013 10:13:00 PM,True
Moving Violation,20.0,02/16/2018 04:45:00 PM,False
Other,48.0,10/17/2013 12:10:00 AM,False
Moving Violation,49.0,04/23/2018 09:49:00 PM,False
Other,20.0,11/23/2015 08:21:48 PM,True
Other,58.0,09/04/2016 04:41:00 PM,True
Speed Related,19.0,01/16/2016 06:27:00 PM,False
Window Tint,20.0,01/07/2016 01:52:00 AM,True
Moving Violation,22.0,04/18/2016 12:49:00 PM,False
Stop Sign,40.0,03/27/2018 12:00:00 AM,True
Other,29.0,08/05/2016 09:22:00 PM,True
Defective Lights,30.0,08/06/2014 02:53:00 AM,True
Cell Phone,18.0,04/12/2017 03:10:00 PM,True
Traffic Control Signal,22.0,12/19/2014 01:22:00 AM,True
Moving Violation,22.0,12/21/2014 01:47:00 AM,False
Registration,18.0,04/29/2017 10:39:00 PM,True
Defective Lights,45.0,04/06/2014 12:00:00 AM,False
Display of Plates,23.0,09/14/2017 04:43:00 PM,False
Speed Related,23.0,09/27/2014 09:03:00 AM,False
Defective Lights,32.0,01/18/2017 10:03:00 PM,False
Seatbelt,32.0,05/08/2018 03:58:00 PM,False
Suspended License,29.0,05/20/2014 08:22:00 PM,False
Registration,41.0,01/13/2014 12:41:00 AM,False
Speed Related,35.0,10/15/2016 12:04:00 AM,False
Administrative Offense,23.0,06/02/2017 06:12:00 PM,False
Display of Plates,26.0,03/31/2014 12:00:00 AM,False
Traffic Control Signal,29.0,03/24/2016 12:16:00 AM,True
Registration,39.0,10/14/2015 01:10:48 PM,False
Other,43.0,11/05/2013 06:50:00 PM,False
Defective Lights,33.0,02/25/2016 08:30:00 PM,False
Moving Violation,53.0,01/22/2018 06:17:00 PM,False
Moving Violation,31.0,01/13/2017 11:31:00 PM,True
Other,32.0,08/18/2017 06:08:00 PM,False
Suspended License,24.0,02/01/2014 06:25:00 PM,False
Moving Violation,36.0,03/23/2017 12:56:00 PM,False
Defective Lights,24.0,09/28/2017 03:09:00 AM,True
Moving Violation,51.0,01/11/2018 06:15:00 PM,True
Other,33.0,07/20/2014 01:51:00 AM,True
Moving Violation,22.0,02/05/2016 08:27:23 PM,False
Window Tint,23.0,01/24/2015 02:02:00 AM,True
Administrative Offense,41.0,06/28/2016 07:54:21 PM,False
Defective Lights,22.0,09/01/2017 11:15:00 PM,True
Speed Related,19.0,04/15/2018 02:49:00 PM,True
Defective Lights,21.0,11/15/2017 11:49:00 PM,False
Speed Related,21.0,09/08/2016 03:00:00 PM,True
Stop Sign,52.0,12/04/2014 02:13:00 AM,True
Suspended License,52.0,01/23/2015 12:47:00 PM,False
Equipment Violation,18.0,08/03/2014 12:43:00 AM,True
Seatbelt,24.0,11/21/2013 07:05:00 PM,True
Window Tint,23.0,01/12/2015 12:01:00 AM,False
Traffic Control Signal,27.0,10/06/2015 12:58:00 PM,False
Registration,53.0,07/24/2017 04:57:00 PM,True
Speed Related,38.0,10/07/2013 11:09:00 AM,True
Moving Violation,60.0,05/22/2016 02:40:09 AM,False
Window Tint,27.0,04/08/2017 01:08:00 AM,False
Moving Violation,27.0,05/25/2014 11:05:00 PM,False
Window Tint,30.0,03/19/2018 02:16:00 PM,False
Moving Violation,29.0,12/10/2014 11:21:00 AM,False
Registration,53.0,09/11/2017 08:15:00 PM,False
Defective Lights,26.0,09/28/2017 12:25:00 AM,True
Other,18.0,08/29/2016 09:46:50 PM,True
Moving Violation,36.0,12/23/2013 12:37:00 AM,False
Display of Plates,27.0,11/04/2015 02:02:48 AM,False
Other,31.0,11/02/2017 03:33:00 PM,False
Seatbelt,56.0,02/24/2014 10:10:00 AM,False
Other,30.0,08/06/2014 07:33:00 PM,False
Display of Plates,29.0,12/07/2017 03:45:00 PM,False
Window Tint,22.0,11/18/2016 09:16:00 PM,False
Administrative Offense,24.0,02/06/2016 04:45:00 PM,False
Registration,60.0,05/18/2014 09:53:00 AM,False
Other,66.0,04/21/2017 06:57:00 PM,False
Speed Related,19.0,03/21/2016 11:24:33 PM,True
Seatbelt,25.0,02/15/2018 05:01:00 PM,False
Speed Related,24.0,03/13/2015 08:19:00 PM,False
Traffic Control Signal,18.0,03/10/2018 07:34:00 PM,False
Display of Plates,55.0,09/21/2014 11:28:00 AM,True
Other,21.0,12/18/2017 05:03:00 PM,True
Registration,32.0,07/04/2014 09:57:00 PM,False
Display of Plates,42.0,02/06/2017 05:55:00 PM,False
Stop Sign,43.0,03/29/2016 02:13:02 AM,False
Other,23.0,03/05/2018 08:47:00 PM,False
Defective Lights,22.0,10/18/2015 01:08:10 AM,False
Seatbelt,33.0,06/02/2017 02:08:00 PM,False
Registration,31.0,08/30/2014 11:45:00 PM,False
Defective Lights,23.0,01/02/2015 04:51:00 PM,True
STC Violation,24.0,02/08/2018 02:07:00 PM,False
Speed Related,25.0,03/07/2015 11:46:00 PM,True
Registration,18.0,10/04/2014 03:36:00 PM,True
Speed Related,21.0,03/31/2016 08:58:00 PM,True
Cell Phone,32.0,09/01/2016 09:10:31 PM,False
Registration,39.0,08/28/2017 01:00:00 PM,False
Registration,43.0,01/01/2018 10:00:00 AM,False
Moving Violation,23.0,07/15/2017 01:00:00 AM,True
Speed Related,21.0,11/09/2014 02:33:00 AM,False
Speed Related,38.0,11/05/2016 03:19:00 PM,False
Window Tint,36.0,07/18/2016 12:53:14 PM,True
Stop Sign,41.0,12/01/2017 05:03:00 PM,False
Defective Lights,31.0,10/09/2013 12:15:00 AM,False
Moving Violation,25.0,12/24/2013 03:48:00 AM,False
Registration,54.0,04/17/2018 12:30:00 PM,False
Defective Lights,22.0,10/14/2015 05:57:13 PM,True
Moving Violation,25.0,11/14/2014 07:00:00 PM,False
Traffic Control Signal,28.0,02/19/2015 07:08:00 PM,False
Other/Error,29.0,01/28/2015 09:05:00 AM,False
Window Tint,26.0,03/27/2015 02:25:00 PM,True
Stop Sign,43.0,12/08/2017 05:16:00 PM,False
Registration,37.0,08/23/2017 11:39:00 AM,True
Speed Related,17.0,12/08/2013 08:44:00 PM,False
Defective Lights,22.0,05/25/2017 09:56:00 PM,True
Suspended License,31.0,03/07/2014 10:46:00 PM,False
Moving Violation,32.0,08/09/2016 11:34:50 PM,False
Unlicensed Operation,25.0,07/05/2017 09:45:00 PM,True
Other,28.0,03/04/2014 06:59:00 PM,True
Display of Plates,54.0,08/14/2014 10:55:00 AM,False
Defective Lights,30.0,06/30/2014 10:10:00 AM,False
Display of Plates,29.0,10/27/2017 11:13:00 PM,False
Other,41.0,03/01/2014 03:15:00 AM,False
Moving Violation,18.0,02/15/2018 06:57:00 PM,False
Other,24.0,07/07/2017 03:52:00 AM,True
Moving Violation,19.0,06/02/2016 06:52:21 PM,True
Stop Sign,24.0,07/08/2017 05:30:00 PM,False
Window Tint,21.0,05/21/2014 01:03:00 AM,False
Display of Plates,23.0,12/22/2016 10:10:00 PM,False
Traffic Control Signal,41.0,12/05/2017 09:05:00 PM,False
Registration,31.0,07/05/2016 07:02:23 PM,False
Other,38.0,06/21/2014 07:07:00 PM,True
Defective Lights,30.0,03/05/2015 08:50:00 PM,True
Traffic Control Signal,44.0,02/01/2016 01:04:00 PM,False
Moving Violation,23.0,07/28/2016 08:11:51 PM,False
Display of Plates,28.0,03/29/2018 07:00:00 PM,False
Registration,24.0,06/26/2014 09:18:00 PM,True
Moving Violation,27.0,10/03/2016 12:35:00 AM,False
Defective Lights,31.0,12/06/2016 12:04:00 AM,False
Speed Related,30.0,08/04/2017 09:27:00 AM,False
Other/Error,19.0,10/09/2014 12:01:00 PM,False
Other,20.0,06/16/2014 10:42:00 AM,True
Moving Violation,58.0,04/06/2014 11:14:00 PM,False
Other,30.0,12/11/2015 11:49:00 AM,False
Other,20.0,08/10/2016 05:40:00 PM,False
Administrative Offense,51.0,07/06/2017 01:36:00 PM,False
Cell Phone,33.0,09/03/2014 05:06:00 PM,False
Speed Related,18.0,12/10/2016 12:35:00 AM,True
Traffic Control Signal,30.0,01/12/2014 01:08:00 AM,False
Stop Sign,19.0,04/20/2016 01:22:51 AM,False
Administrative Offense,89.0,12/18/2017 11:55:00 AM,False
Display of Plates,23.0,12/03/2016 05:40:00 PM,False
Defective Lights,26.0,02/07/2018 09:02:00 PM,False
Moving Violation,24.0,12/10/2016 04:34:00 PM,True
Moving Violation,43.0,05/13/2018 08:25:00 PM,True
Administrative Offense,34.0,07/14/2016 01:14:38 AM,False
Seatbelt,34.0,10/15/2013 12:10:00 PM,True
