Date,Store,Sales,Customers,Open
2015-03-27,90,7178,891,1
2015-03-18,70,6800,662,1
2015-03-04,64,11612,781,1
2015-01-23,21,3934,396,1
2015-04-11,77,7908,646,1
2015-04-16,83,3774,336,1
2015-01-04,34,0,0,0
2015-04-05,1,0,0,0
2015-03-29,45,0,0,0
2015-04-16,24,10016,866,1
2015-02-23,52,4554,342,1
2015-07-25,31,5403,517,1
2015-04-05,100,0,0,0
2015-04-26,34,0,0,0
2015-01-04,13,0,0,0
2015-04-15,53,5729,581,1
2015-06-30,59,10268,839,1
2015-05-08,7,9550,1081,1
2015-04-02,60,10612,861,1
2015-02-26,37,5203,640,1
2015-04-28,99,6873,551,1
2015-02-22,50,0,0,0
2015-01-07,99,6826,599,1
2015-04-19,66,0,0,0
2015-03-28,38,6578,593,1
2015-01-01,2,0,0,0
2015-03-30,17,11400,1038,1
2015-03-02,24,14767,1124,1
2015-02-02,7,11970,1129,1
2015-07-15,31,6300,532,1
2015-01-31,17,2903,357,1
2015-01-13,33,8946,817,1
2015-03-16,81,9406,654,1
2015-02-02,66,6071,472,1
2015-02-16,23,7827,587,1
2015-04-13,98,7542,598,1
2015-04-02,78,5976,732,1
2015-02-26,54,5699,565,1
2015-03-16,1,5695,605,1
2015-03-22,74,0,0,0
2015-06-05,99,7460,619,1
2015-02-27,64,11446,820,1
2015-01-31,34,8464,972,1
2015-02-01,19,0,0,0
2015-01-18,28,0,0,0
2015-03-20,65,5099,448,1
2015-03-16,83,6166,448,1
2015-04-17,99,6510,516,1
2015-07-17,9,6845,598,1
2015-06-25,35,9504,745,1
2015-05-19,84,14871,1458,1
2015-06-30,44,7837,753,1
2015-02-04,85,6797,948,1
2015-01-04,57,0,0,0
2015-01-21,91,3026,387,1
2015-01-18,25,0,0,0
2015-06-19,23,6435,534,1
2015-05-02,26,8154,677,1
2015-05-28,82,8403,867,1
2015-07-16,4,11432,1417,1
2015-03-26,62,5563,640,1
2015-07-23,80,7797,587,1
2015-06-20,47,5430,736,1
2015-01-12,73,5696,596,1
2015-06-06,73,2557,285,1
2015-04-12,87,0,0,0
2015-06-22,71,7875,646,1
2015-03-12,2,4065,514,1
2015-07-04,36,9217,1047,1
2015-04-17,87,5707,723,1
2015-04-16,79,5579,565,1
2015-02-12,18,5576,655,1
2015-02-03,55,6350,720,1
2015-03-17,64,10495,717,1
2015-05-11,2,4521,544,1
2015-07-05,49,0,0,0
2015-01-05,5,7314,749,1
2015-06-14,38,0,0,0
2015-05-20,69,8075,1061,1
2015-02-28,93,3511,327,1
2015-07-14,47,8607,993,1
2015-04-26,97,0,0,0
2015-05-30,67,6480,566,1
2015-03-02,25,15311,2003,1
2015-04-04,91,5029,572,1
2015-02-21,20,5589,482,1
2015-04-08,56,6621,456,1
2015-02-02,11,10595,1359,1
2015-07-22,14,4409,541,1
2015-01-12,25,12841,1797,1
2015-01-15,78,4260,502,1
2015-02-09,41,3378,303,1
2015-03-08,71,0,0,0
2015-06-03,99,7291,612,1
2015-04-12,66,0,0,0
2015-03-01,35,0,0,0
2015-03-03,95,8452,958,1
2015-07-19,22,0,0,0
2015-01-11,1,0,0,0
2015-06-25,27,7288,935,1
2015-07-12,14,0,0,0
2015-06-17,1,4000,476,1
2015-04-01,65,7465,519,1
2015-04-03,33,0,0,0
2015-07-23,65,4805,470,1
2015-04-10,69,8587,1175,1
2015-03-04,28,5484,558,1
2015-01-29,16,8451,957,1
2015-07-07,11,6620,1105,1
2015-06-21,39,0,0,0
2015-06-01,19,9405,854,1
2015-01-03,3,4299,507,1
2015-04-16,9,7644,648,1
2015-01-13,67,8963,930,1
2015-07-27,23,8488,615,1
2015-02-01,75,0,0,0
2015-03-10,81,5578,469,1
2015-04-04,19,5920,560,1
2015-03-21,52,5921,432,1
2015-01-20,36,8180,968,1
2015-04-04,35,11885,914,1
2015-04-20,96,4721,539,1
2015-05-26,16,8111,910,1
2015-04-25,43,3974,371,1
2015-06-22,65,4154,397,1
2015-05-14,98,0,0,0
2015-01-14,86,4782,571,1
2015-04-14,15,8304,699,1
2015-06-22,61,5130,582,1
2015-06-26,90,7332,919,1
2015-01-13,6,5510,637,1
2015-03-15,94,0,0,0
2015-01-28,80,6885,506,1
2015-06-11,21,3122,337,1
2015-01-07,77,7055,538,1
2015-07-15,77,8405,662,1
2015-02-12,13,2852,260,1
2015-04-16,1,4116,480,1
2015-01-28,37,6898,703,1
2015-06-22,34,7389,941,1
2015-07-21,28,3883,454,1
2015-02-08,48,0,0,0
2015-01-04,31,0,0,0
2015-01-10,56,7848,569,1
2015-05-24,17,0,0,0
2015-02-10,18,5250,631,1
2015-03-27,34,7372,959,1
2015-03-03,62,7842,826,1
2015-04-29,93,7668,668,1
2015-03-20,33,8912,882,1
2015-01-10,57,6220,643,1
2015-01-30,40,5301,610,1
2015-05-30,89,4708,439,1
2015-02-20,73,5347,555,1
2015-05-30,43,4993,426,1
2015-03-09,20,8576,982,1
2015-05-20,21,5376,485,1
2015-03-28,80,8228,655,1
2015-03-09,67,7422,806,1
2015-06-26,93,5796,680,1
2015-01-10,30,3563,544,1
2015-01-10,77,8058,685,1
2015-04-15,3,8651,851,1
2015-05-26,69,8558,1161,1
2015-03-19,32,4222,487,1
2015-06-22,50,2901,285,1
2015-02-16,53,7137,701,1
2015-05-31,80,0,0,0
2015-05-24,97,0,0,0
2015-06-08,60,7038,658,1
2015-01-13,8,6463,712,1
2015-07-13,57,14624,1214,1
2015-04-16,30,4684,673,1
2015-06-30,100,8831,670,1
2015-01-11,60,0,0,0
2015-03-26,57,7354,701,1
2015-02-20,82,9630,860,1
2015-06-13,66,5992,539,1
2015-04-08,8,6183,711,1
2015-04-01,3,8546,853,1
2015-06-28,33,0,0,0
2015-04-21,72,3276,399,1
2015-02-10,94,5553,560,1
2015-01-15,1,4295,517,1
2015-01-14,54,7275,668,1
2015-02-10,49,5968,464,1
2015-01-12,43,7485,651,1
2015-01-20,91,3234,385,1
2015-04-01,53,9112,783,1
2015-07-09,63,6373,625,1
2015-05-26,6,4574,562,1
2015-04-30,22,5282,609,1
2015-02-27,52,4870,394,1
2015-07-26,2,0,0,0
2015-01-17,64,10914,871,1
2015-01-24,5,1911,207,1
2015-04-07,29,7458,693,1
2015-03-14,86,3739,494,1
2015-03-19,69,8439,1098,1
2015-02-20,9,7490,634,1
2015-02-16,69,11547,1317,1
2015-03-01,75,0,0,0
2015-02-14,19,4671,457,1
2015-01-15,15,6655,639,1
2015-03-31,85,9013,1111,1
2015-06-11,17,4882,703,1
2015-04-01,8,8872,883,1
2015-03-07,42,8598,960,1
2015-03-02,41,8321,546,1
2015-07-22,84,11102,1254,1
2015-07-26,69,0,0,0
2015-05-31,26,0,0,0
2015-04-23,25,9766,1400,1
2015-03-19,62,7648,790,1
2015-05-28,4,8550,1158,1
2015-07-19,87,0,0,0
2015-01-05,73,7431,713,1
2015-07-07,15,5555,588,1
2015-02-21,36,7978,962,1
2015-04-23,48,3172,367,1
2015-05-06,65,5490,468,1
2015-06-11,34,7262,949,1
2015-01-18,94,0,0,0
2015-06-23,51,4877,394,1
2015-06-06,48,2450,276,1
2015-06-11,32,3378,441,1
2015-04-13,37,9296,830,1
2015-04-12,12,0,0,0
2015-03-27,1,4005,529,1
2015-04-01,18,9596,892,1
2015-05-10,40,0,0,0
2015-05-17,46,0,0,0
2015-06-22,58,6078,472,1
2015-06-27,33,9329,891,1
2015-04-23,81,4767,426,1
2015-05-05,75,6067,568,1
2015-06-30,34,11748,1183,1
2015-05-01,41,0,0,0
2015-03-23,74,5134,812,1
2015-04-02,26,10779,823,1
2015-05-03,24,0,0,0
2015-05-14,16,0,0,0
2015-03-10,19,5905,631,1
2015-01-15,11,6771,900,1
2015-04-20,43,5293,544,1
2015-05-07,98,6010,512,1
2015-05-12,31,5064,513,1
2015-02-24,10,4842,575,1
2015-04-10,41,5453,414,1
2015-03-06,77,9042,748,1
2015-06-26,53,4761,553,1
2015-06-30,1,5735,568,1
2015-01-01,52,0,0,0
2015-05-22,7,9488,1025,1
2015-03-22,98,0,0,0
2015-05-18,7,12321,1177,1
2015-01-06,25,13533,1759,1
2015-04-26,10,0,0,0
2015-06-04,39,0,0,0
2015-07-25,57,6477,635,1
2015-03-12,76,7540,816,1
2015-04-09,53,4753,543,1
2015-07-25,19,3562,299,1
2015-06-07,56,0,0,0
2015-05-25,4,0,0,0
2015-03-29,61,0,0,0
2015-04-24,99,4452,405,1
2015-06-16,54,8728,676,1
2015-03-31,62,9123,866,1
2015-07-23,57,8135,786,1
2015-03-30,54,10938,828,1
2015-01-08,15,7415,668,1
2015-02-22,24,0,0,0
2015-02-11,65,3655,365,1
2015-01-04,77,0,0,0
2015-01-21,37,4175,535,1
2015-02-17,99,4433,406,1
2015-01-21,85,5877,844,1
2015-05-19,66,6621,496,1
2015-04-29,62,7716,792,1
2015-06-09,18,6297,699,1
2015-03-12,39,4086,569,1
2015-05-17,52,0,0,0
2015-01-14,96,6782,668,1
2015-05-01,69,0,0,0
2015-07-13,36,12377,1253,1
2015-07-04,100,7596,652,1
2015-05-15,30,4201,647,1
2015-01-07,73,4902,549,1
2015-01-07,2,5945,670,1
2015-03-10,65,4418,410,1
2015-03-26,25,9629,1410,1
2015-04-20,91,3230,413,1
2015-06-18,41,7141,486,1
2015-07-27,9,10649,777,1
2015-01-20,52,3643,274,1
2015-04-18,36,9248,1007,1
2015-07-15,95,8255,855,1
2015-04-26,74,0,0,0
2015-03-03,80,8594,589,1
2015-01-08,17,6506,753,1
2015-01-28,72,4798,495,1
2015-04-25,15,5869,638,1
2015-02-17,66,6800,475,1
2015-04-10,56,7383,521,1
2015-05-19,15,7460,685,1
2015-02-27,99,5323,458,1
2015-07-18,59,2282,246,1
2015-06-14,58,0,0,0
2015-06-16,52,8396,463,1
2015-03-06,99,5719,512,1
2015-02-18,45,5577,392,1
2015-02-15,41,0,0,0
2015-01-07,66,7127,560,1
2015-02-01,91,0,0,0
2015-05-12,91,3261,393,1
2015-05-11,34,8168,1062,1
2015-03-13,89,5791,626,1
2015-03-07,38,6155,591,1
2015-04-19,6,0,0,0
2015-05-21,53,5607,577,1
2015-05-17,18,0,0,0
2015-06-08,61,4624,583,1
2015-01-12,37,8037,819,1
2015-04-11,23,4925,464,1
2015-04-29,72,5489,558,1
2015-07-02,20,9741,1036,1
2015-06-16,33,9792,867,1
2015-04-24,48,3335,379,1
2015-07-10,26,6046,524,1
2015-02-25,12,5883,778,1
2015-07-20,99,5095,469,1
2015-04-23,62,5912,710,1
2015-03-31,82,14769,1133,1
2015-01-12,84,16681,1507,1
2015-04-08,41,5409,406,1
2015-02-15,1,0,0,0
2015-01-27,4,9088,1236,1
2015-05-31,88,0,0,0
2015-04-28,58,8355,585,1
2015-07-01,51,6388,445,1
2015-06-07,65,0,0,0
2015-01-31,62,3936,421,1
2015-03-08,86,0,0,0
2015-04-07,79,5536,637,1
2015-06-14,100,0,0,0
2015-07-16,5,4963,571,1
2015-01-01,78,0,0,0
2015-01-29,34,7746,932,1
2015-04-01,90,13209,1381,1
2015-04-26,80,0,0,0
2015-01-07,11,9587,1214,1
2015-07-25,6,2892,306,1
2015-03-21,15,5350,566,1
2015-05-22,33,8789,840,1
2015-05-06,34,8530,1031,1
2015-05-27,56,7771,540,1
2015-06-04,60,10399,850,1
2015-03-24,92,4272,399,1
2015-05-12,33,7063,741,1
2015-06-08,4,9640,1268,1
2015-04-10,38,4290,436,1
2015-02-03,39,5986,706,1
2015-06-01,52,9972,554,1
2015-01-26,28,7135,755,1
2015-03-02,62,9072,938,1
2015-01-02,63,6760,649,1
2015-06-30,70,9046,749,1
2015-06-16,65,6818,546,1
2015-04-10,33,6758,693,1
2015-05-31,3,0,0,0
2015-06-18,27,10496,1091,1
2015-01-11,87,0,0,0
2015-02-08,76,0,0,0
2015-06-03,15,8366,727,1
2015-04-02,16,11412,1016,1
2015-05-12,17,5720,793,1
2015-03-18,17,7280,855,1
2015-06-11,88,5740,618,1
2015-06-15,77,12426,898,1
2015-05-15,31,6821,641,1
2015-06-13,94,5625,559,1
2015-02-07,36,9997,979,1
2015-03-18,46,4938,614,1
2015-05-26,58,6896,564,1
2015-06-25,58,5354,466,1
2015-05-04,50,6866,534,1
2015-07-14,36,10831,1129,1
2015-06-18,39,4923,622,1
2015-07-15,10,6423,628,1
2015-01-11,71,0,0,0
2015-03-13,33,6972,775,1
2015-01-17,76,8332,838,1
2015-01-15,34,6702,886,1
2015-04-24,96,3831,450,1
2015-05-24,51,0,0,0
2015-05-28,20,9447,1048,1
2015-05-04,62,9601,960,1
2015-07-01,56,8346,560,1
2015-03-21,7,5085,528,1
2015-05-28,34,7177,914,1
2015-02-20,76,9602,956,1
2015-04-02,33,11090,1072,1
2015-05-06,95,8113,860,1
2015-03-03,93,7140,662,1
2015-05-18,67,11329,1068,1
2015-05-22,29,8468,741,1
2015-01-25,66,0,0,0
2015-07-10,49,7894,582,1
2015-07-10,12,6730,846,1
2015-04-09,18,5698,643,1
2015-07-17,74,4881,716,1
2015-05-08,59,6229,588,1
2015-05-13,44,5611,703,1
2015-07-21,66,5111,469,1
2015-03-10,37,4093,526,1
2015-03-04,50,4225,328,1
2015-04-04,17,5597,669,1
2015-07-08,97,6077,660,1
2015-05-29,33,8973,824,1
2015-05-19,37,6246,657,1
2015-01-07,78,5140,613,1
2015-05-05,44,6196,705,1
2015-03-01,28,0,0,0
2015-06-30,39,8047,842,1
2015-03-20,55,6075,681,1
2015-06-23,59,5356,545,1
2015-03-01,27,0,0,0
2015-03-28,81,9300,695,1
2015-07-19,24,0,0,0
2015-06-08,31,4405,491,1
2015-01-17,70,6243,649,1
2015-01-20,15,4353,511,1
2015-01-03,87,3425,399,1
2015-03-24,9,6497,573,1
2015-04-02,54,13182,1078,1
2015-03-05,48,3966,399,1
2015-04-15,41,6025,401,1
2015-06-08,67,7001,758,1
2015-01-04,94,0,0,0
2015-06-03,94,10053,810,1
2015-03-17,32,4985,502,1
2015-01-20,2,3955,491,1
2015-07-10,55,5242,574,1
2015-06-22,86,3001,426,1
2015-03-03,17,8764,996,1
2015-03-26,17,4725,657,1
2015-07-26,21,0,0,0
2015-06-29,14,8671,839,1
2015-01-24,23,3881,371,1
2015-01-10,92,6097,550,1
2015-02-05,54,7171,647,1
2015-03-09,64,8118,627,1
2015-01-26,40,4173,533,1
2015-05-28,29,7090,671,1
2015-02-12,99,4344,446,1
2015-01-11,100,0,0,0
2015-02-22,55,0,0,0
2015-02-02,43,8403,695,1
2015-02-25,33,6359,704,1
2015-06-01,44,7868,779,1
2015-03-19,45,5935,440,1
2015-04-23,13,4719,345,1
2015-01-18,93,0,0,0
2015-05-09,26,6431,590,1
2015-06-11,67,6638,747,1
2015-01-15,96,7190,645,1
2015-05-27,6,4573,530,1
2015-01-22,50,3000,282,1
2015-07-03,10,5915,628,1
2015-03-25,4,6681,1024,1
2015-01-22,87,4480,641,1
2015-02-17,29,9250,750,1
2015-01-05,19,10012,858,1
2015-07-03,14,6252,656,1
2015-06-06,54,8288,762,1
2015-06-11,87,5367,727,1
2015-03-10,73,4758,551,1
2015-04-21,93,4663,532,1
2015-06-30,96,10426,882,1
2015-05-30,2,3447,513,1
2015-02-22,40,0,0,0
2015-03-10,17,4657,672,1
2015-03-12,75,4470,512,1
2015-05-28,16,7518,812,1
2015-05-25,54,0,0,0
2015-05-22,72,5172,549,1
2015-03-12,26,5385,507,1
2015-05-13,82,10152,988,1
2015-03-18,38,5903,532,1
2015-03-30,26,11121,787,1
2015-02-23,5,3742,502,1
2015-07-07,69,7295,1053,1
2015-05-21,81,6737,526,1
2015-02-11,28,3198,435,1
2015-02-01,51,0,0,0
2015-06-10,81,6708,510,1
2015-06-23,34,6324,847,1
2015-05-22,68,7453,1111,1
2015-05-24,85,11124,1493,1
2015-04-23,49,5948,459,1
2015-01-08,40,3164,457,1
2015-06-26,73,3912,452,1
2015-05-22,56,8679,597,1
2015-04-18,99,5971,545,1
2015-02-19,97,7319,746,1
2015-06-11,61,3446,498,1
2015-05-30,55,3855,415,1
2015-02-15,23,0,0,0
2015-01-20,77,4982,500,1
2015-01-05,71,13934,1032,1
2015-07-06,37,5393,625,1
2015-05-04,34,10359,1187,1
2015-04-23,14,4734,578,1
2015-01-29,30,6020,777,1
2015-03-22,28,0,0,0
2015-05-27,71,7876,716,1
2015-06-28,72,0,0,0
2015-07-18,95,4369,452,1
2015-06-17,15,7026,681,1
2015-02-14,15,5828,603,1
2015-06-20,21,4665,537,1
2015-02-03,5,6231,625,1
2015-03-17,46,6451,729,1
2015-04-02,8,10532,1133,1
2015-05-28,15,7010,702,1
2015-03-11,17,5423,737,1
2015-07-16,71,9432,748,1
2015-03-28,39,3296,456,1
2015-03-10,22,3101,437,1
2015-03-19,9,8188,689,1
2015-07-16,19,7328,625,1
2015-06-29,62,10933,1012,1
2015-05-09,18,5341,561,1
2015-04-27,40,6047,654,1
2015-07-23,16,7865,924,1
2015-06-03,14,6713,778,1
2015-01-28,96,6448,664,1
2015-07-10,3,6316,689,1
2015-02-08,49,0,0,0
2015-01-05,53,8241,795,1
2015-02-18,63,6545,566,1
2015-06-23,31,4327,438,1
2015-02-22,5,0,0,0
2015-03-16,3,8998,869,1
2015-07-09,92,5562,494,1
2015-07-19,78,0,0,0
2015-04-14,32,5292,592,1
2015-03-07,37,7322,894,1
2015-04-26,98,0,0,0
2015-07-21,53,5038,544,1
2015-04-17,82,11290,1023,1
2015-01-05,10,7581,745,1
2015-06-18,49,7760,552,1
2015-06-10,72,3335,397,1
2015-01-20,70,4950,569,1
2015-04-19,100,0,0,0
2015-01-26,73,5800,594,1
2015-07-10,29,6031,528,1
2015-01-31,85,6737,926,1
2015-04-14,9,8416,708,1
2015-02-09,39,3870,567,1
2015-07-25,63,7191,668,1
2015-06-07,2,0,0,0
2015-03-14,83,3444,288,1
2015-07-09,6,4095,524,1
2015-03-02,3,10970,974,1
2015-05-06,99,6818,531,1
2015-05-07,72,4897,507,1
2015-04-07,68,8130,1253,1
2015-05-02,59,4336,383,1
2015-02-08,20,0,0,0
2015-01-01,4,0,0,0
2015-04-11,66,6752,597,1
2015-03-01,8,0,0,0
2015-03-13,71,7793,687,1
2015-03-17,87,6770,818,1
2015-03-20,86,5158,639,1
2015-06-13,6,2812,290,1
2015-07-15,15,7885,694,1
2015-01-03,48,2364,271,1
2015-03-13,96,3913,449,1
2015-05-18,26,10521,775,1
2015-03-09,18,7003,744,1
2015-05-02,42,11015,1183,1
2015-04-01,30,6726,831,1
2015-07-22,19,4826,532,1
2015-06-03,92,8515,723,1
2015-04-10,14,4597,579,1
2015-07-02,23,6242,525,1
2015-04-21,73,4067,490,1
2015-02-25,66,4277,416,1
2015-03-31,30,6010,719,1
2015-03-08,78,0,0,0
2015-05-05,98,6033,495,1
2015-02-12,81,5859,495,1
2015-03-13,95,6060,756,1
2015-07-26,38,0,0,0
2015-02-26,96,4160,488,1
2015-07-24,76,8705,909,1
2015-04-09,85,5434,824,1
2015-06-16,38,7795,570,1
2015-06-19,55,5847,682,1
2015-07-25,59,2624,254,1
2015-06-20,73,2414,247,1
2015-07-16,2,5062,544,1
2015-02-14,84,12503,1368,1
2015-05-22,71,9786,799,1
2015-04-03,24,0,0,0
2015-02-05,70,6901,676,1
2015-02-18,91,5445,550,1
2015-05-08,19,7648,708,1
2015-05-06,42,12571,1257,1
2015-05-30,81,9087,695,1
2015-01-10,29,7422,684,1
2015-01-10,65,3173,273,1
2015-01-30,53,6699,666,1
2015-06-01,72,7277,630,1
2015-04-29,73,5090,529,1
2015-07-07,33,6077,618,1
2015-07-11,88,2413,228,1
2015-03-22,66,0,0,0
2015-02-03,97,8008,802,1
2015-05-26,14,5775,717,1
2015-01-05,67,13255,1209,1
2015-01-12,77,10520,764,1
2015-07-14,50,5321,430,1
2015-01-30,94,7659,621,1
2015-03-11,76,7931,819,1
2015-01-04,70,0,0,0
2015-04-25,57,5550,571,1
2015-04-17,38,6728,617,1
2015-07-12,74,0,0,0
2015-06-06,47,5721,711,1
2015-02-10,85,5312,838,1
2015-03-06,52,7488,490,1
2015-05-10,46,0,0,0
2015-03-03,87,6337,797,1
2015-06-20,77,7656,687,1
2015-05-08,88,6792,704,1
2015-02-20,99,5834,512,1
2015-01-15,56,7596,530,1
2015-06-23,75,4767,543,1
2015-06-09,96,4945,534,1
2015-02-07,51,7081,552,1
2015-02-17,41,5149,353,1
2015-05-24,100,0,0,0
2015-06-06,41,6384,449,1
2015-06-06,4,8218,1219,1
2015-01-29,36,9813,1034,1
2015-05-14,2,0,0,0
2015-04-17,18,8572,878,1
2015-05-19,53,5957,636,1
2015-01-13,4,8851,1223,1
2015-07-10,21,4809,480,1
2015-01-07,95,7354,798,1
2015-06-18,81,6658,496,1
2015-06-28,14,0,0,0
2015-02-14,40,4410,616,1
2015-07-05,4,0,0,0
2015-02-26,77,5173,517,1
2015-07-06,3,6736,734,1
2015-03-02,26,10414,746,1
2015-01-30,36,9087,1051,1
2015-07-11,28,2069,259,1
2015-04-24,39,5483,761,1
2015-05-14,6,0,0,0
2015-06-29,63,10984,761,1
2015-05-05,45,4968,378,1
2015-03-16,84,19466,1769,1
2015-03-06,62,7329,775,1
2015-01-31,57,6624,641,1
2015-05-06,52,7482,458,1
2015-01-25,84,0,0,0
2015-03-19,41,6485,422,1
2015-06-17,85,6809,929,1
2015-02-23,89,5705,625,1
2015-04-29,42,13747,1319,1
2015-06-18,97,8395,811,1
2015-04-11,82,6648,606,1
2015-03-09,38,3951,424,1
2015-01-28,47,7421,967,1
2015-05-08,55,5635,721,1
2015-01-18,82,0,0,0
2015-04-29,35,13778,893,1
2015-06-24,24,9471,837,1
2015-07-20,65,4602,439,1
2015-06-23,98,4344,398,1
2015-01-09,47,5923,685,1
2015-05-18,2,8078,747,1
2015-05-10,97,0,0,0
2015-01-08,64,11806,776,1
2015-05-06,37,6958,747,1
2015-06-23,56,6738,475,1
2015-01-30,29,9088,729,1
2015-02-04,94,8054,673,1
2015-02-02,26,10977,776,1
2015-04-02,12,13170,1299,1
2015-03-17,11,8490,1177,1
2015-03-20,81,7491,571,1
2015-04-18,60,5806,464,1
2015-02-19,64,12194,903,1
2015-04-11,6,3138,373,1
2015-07-18,88,2684,249,1
2015-03-30,27,18299,1453,1
2015-01-17,92,6463,603,1
2015-01-09,35,11199,794,1
2015-05-12,36,8025,995,1
2015-04-04,70,7661,840,1
2015-02-10,89,6050,645,1
2015-07-10,88,5703,648,1
2015-06-19,28,5100,545,1
2015-03-01,21,0,0,0
2015-07-24,51,5737,448,1
2015-06-24,38,4731,447,1
2015-04-20,22,3552,488,1
2015-04-19,77,0,0,0
2015-03-24,3,5256,670,1
2015-03-15,59,0,0,0
2015-05-19,40,4547,609,1
2015-07-23,56,7487,568,1
2015-06-04,56,0,0,0
2015-03-05,59,6237,603,1
2015-05-02,92,7786,694,1
2015-01-30,56,9421,593,1
2015-07-11,83,2467,257,1
2015-05-15,35,11257,824,1
2015-01-20,83,2964,294,1
2015-01-06,61,0,0,0
2015-01-09,5,4780,560,1
2015-06-11,58,5201,454,1
2015-05-20,10,5893,619,1
2015-04-18,92,5636,513,1
2015-03-14,94,6261,509,1
2015-07-18,81,8424,677,1
2015-05-30,98,6021,491,1
2015-05-20,100,9102,658,1
2015-07-14,8,8845,840,1
2015-07-12,71,0,0,0
2015-07-16,31,6893,598,1
2015-01-02,82,8533,837,1
2015-01-07,69,9158,1141,1
2015-07-07,20,7632,897,1
2015-06-29,32,6176,635,1
2015-04-15,25,9793,1408,1
2015-05-12,27,7609,984,1
2015-05-28,38,4496,435,1
2015-07-20,59,6130,594,1
2015-01-29,46,6152,688,1
2015-05-10,70,0,0,0
2015-06-22,23,3968,398,1
2015-06-02,58,7935,546,1
2015-04-24,50,3174,303,1
2015-07-22,38,4139,378,1
2015-06-11,93,6018,574,1
2015-02-14,39,3096,433,1
2015-06-09,3,7127,772,1
2015-05-11,87,5973,859,1
2015-04-22,99,4169,415,1
2015-06-13,45,5541,460,1
2015-03-02,6,7519,791,1
2015-05-16,82,6024,521,1
2015-05-06,35,13205,885,1
2015-05-01,7,0,0,0
2015-01-29,27,9635,991,1
2015-04-21,88,6009,626,1
2015-01-16,12,9845,1005,1
2015-04-06,32,0,0,0
2015-06-07,77,0,0,0
2015-06-20,6,2793,327,1
2015-07-18,73,2554,260,1
2015-06-04,25,0,0,0
2015-01-31,66,6029,559,1
2015-02-14,98,5409,491,1
2015-06-23,8,5501,759,1
2015-02-20,70,7645,724,1
2015-02-15,74,0,0,0
2015-01-06,7,11736,1120,1
2015-07-21,73,4081,463,1
2015-02-21,83,3762,328,1
2015-07-25,22,3540,415,1
2015-03-24,98,4046,393,1
2015-03-25,59,4477,501,1
2015-06-20,61,4885,591,1
2015-06-22,37,5061,570,1
2015-02-25,94,5486,518,1
2015-07-20,33,7160,698,1
2015-02-04,30,4333,651,1
2015-06-03,54,9276,680,1
2015-07-10,38,4552,458,1
2015-04-10,100,7563,641,1
2015-02-27,36,9367,984,1
2015-03-21,80,9069,668,1
2015-02-06,47,7705,952,1
2015-01-17,86,3873,562,1
2015-05-31,35,0,0,0
2015-05-06,41,6676,442,1
2015-07-07,16,6992,835,1
2015-06-19,9,7849,649,1
2015-01-17,49,8429,614,1
2015-06-01,97,11960,1032,1
2015-06-23,63,4389,452,1
2015-07-23,30,3364,570,1
2015-02-24,3,4982,669,1
2015-01-21,87,5103,651,1
2015-01-12,52,8629,517,1
2015-01-12,57,13728,1205,1
2015-02-04,43,6365,547,1
2015-05-20,34,7656,942,1
2015-04-11,51,7855,578,1
2015-02-14,79,4564,483,1
2015-01-08,29,7141,585,1
2015-06-16,87,7351,847,1
2015-03-25,28,3695,421,1
2015-01-08,20,9227,1017,1
2015-06-22,28,3516,453,1
2015-05-30,68,10731,1409,1
2015-04-28,9,7906,687,1
2015-05-11,61,4147,531,1
2015-06-12,44,4818,564,1
2015-03-16,31,7002,610,1
2015-01-11,38,0,0,0
2015-02-26,89,5607,620,1
2015-04-25,73,2211,233,1
2015-01-09,37,6855,765,1
2015-06-28,3,0,0,0
2015-05-14,34,0,0,0
2015-03-05,23,5920,517,1
2015-04-05,33,0,0,0
2015-03-12,4,7046,1043,1
2015-01-14,42,12323,1202,1
2015-03-04,88,7583,754,1
2015-03-26,34,6541,837,1
2015-01-24,100,8138,730,1
2015-02-06,87,5426,657,1
2015-04-17,33,7791,781,1
2015-02-19,29,7922,694,1
2015-04-26,87,0,0,0
2015-02-23,81,6327,504,1
2015-01-04,68,0,0,0
2015-04-04,89,5775,537,1
2015-05-31,65,0,0,0
2015-02-17,72,4540,462,1
2015-05-21,46,6407,719,1
2015-04-20,6,4347,551,1
2015-07-04,91,3371,359,1
2015-01-16,21,6042,550,1
2015-02-06,48,4631,453,1
2015-01-08,60,9765,796,1
2015-05-21,23,5477,487,1
2015-01-06,49,0,0,0
2015-06-20,23,4426,433,1
2015-01-06,62,8242,878,1
2015-02-01,60,0,0,0
2015-07-04,73,2673,250,1
2015-01-05,49,12465,818,1
2015-06-09,20,8753,942,1
2015-02-07,59,2513,271,1
2015-05-01,97,0,0,0
2015-06-19,26,7730,604,1
2015-03-29,79,0,0,0
2015-05-22,22,5779,593,1
2015-04-05,53,0,0,0
2015-03-15,66,0,0,0
2015-06-26,17,4728,680,1
2015-04-12,50,0,0,0
2015-02-23,76,7670,871,1
2015-07-09,34,7606,930,1
2015-04-28,15,8367,753,1
2015-01-19,6,4025,571,1
2015-03-05,3,7784,833,1
2015-03-25,25,8268,1249,1
2015-07-12,1,0,0,0
2015-02-09,85,5957,915,1
2015-03-09,98,4415,416,1
2015-01-07,32,5986,618,1
2015-01-22,15,5636,614,1
2015-02-26,14,4925,613,1
