Year,State,Producer Type,Energy Source,"CO2
(Metric Tons)","SO2
(Metric Tons)","NOx
(Metric Tons)"
2015,CT,Industrial Cogen,Natural Gas,354 624,0,825
2015,CT,Industrial Cogen,Petroleum,12 747,22,37
2015,CT,Total Electric Power Industry,All Sources,9 049 007,1 309,6 902
2015,CT,Total Electric Power Industry,Coal,635 298,631,400
2015,CT,Total Electric Power Industry,Natural Gas,7 188 559,24,3 052
2015,CT,Total Electric Power Industry,Other Biomass,0,8,270
2015,CT,Total Electric Power Industry,Other,880 193,107,2 548
2015,CT,Total Electric Power Industry,Petroleum,344 957,504,559
2015,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,0,35,73
2015,DC,IPP NAICS-22 Cogen,All Sources,0,0,129
2015,DC,IPP NAICS-22 Cogen,Other Biomass,0,0,129
2015,DC,Commercial Cogen,All Sources,35 601,0,98
2015,DC,Commercial Cogen,Natural Gas,35 389,0,97
2015,DC,Commercial Cogen,Petroleum,212,0,1
2015,DC,Total Electric Power Industry,All Sources,35 601,0,227
2015,DC,Total Electric Power Industry,Natural Gas,35 389,0,97
2015,DC,Total Electric Power Industry,Other Biomass,0,0,129
2015,DC,Total Electric Power Industry,Petroleum,212,0,1
2015,DE,Electric Utility,All Sources,23 393,0,4
2015,DE,Electric Utility,Natural Gas,19 849,0,3
2015,DE,Electric Utility,Petroleum,3 544,0,1
2015,DE,IPP NAICS-22 Non-Cogen,All Sources,3 166 033,726,1 973
2015,DE,IPP NAICS-22 Non-Cogen,Coal,667 020,588,229
2015,DE,IPP NAICS-22 Non-Cogen,Natural Gas,2 392 254,2,918
2015,DE,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,789
2015,DE,IPP NAICS-22 Non-Cogen,Petroleum,106 759,136,37
2015,DE,IPP NAICS-22 Cogen,All Sources,114 729,1,14
2015,DE,IPP NAICS-22 Cogen,Natural Gas,112 173,0,13
2015,DE,IPP NAICS-22 Cogen,Petroleum,2 556,1,1
2015,DE,Industrial Cogen,All Sources,786 836,16,204
2015,DE,Industrial Cogen,Natural Gas,786 836,11,98
2015,DE,Industrial Cogen,Other Biomass,0,0,88
2015,DE,Industrial Cogen,Other Gases,0,5,18
2015,DE,Total Electric Power Industry,All Sources,4 090 991,743,2 195
2015,DE,Total Electric Power Industry,Coal,667 020,588,229
2015,DE,Total Electric Power Industry,Natural Gas,3 311 112,13,1 032
2015,DE,Total Electric Power Industry,Other Biomass,0,0,877
2015,DE,Total Electric Power Industry,Other Gases,0,5,18
2015,DE,Total Electric Power Industry,Petroleum,112 859,137,39
2015,FL,Electric Utility,All Sources,101 967 215,54 853,49 758
2015,FL,Electric Utility,Coal,40 804 776,51 157,29 452
2015,FL,Electric Utility,Natural Gas,59 019 659,405,19 173
2015,FL,Electric Utility,Other Biomass,0,0,281
2015,FL,Electric Utility,Petroleum,2 142 780,3 291,852
2015,FL,IPP NAICS-22 Non-Cogen,All Sources,5 004 914,2 085,10 342
2015,FL,IPP NAICS-22 Non-Cogen,Natural Gas,2 597 009,12,763
2015,FL,IPP NAICS-22 Non-Cogen,Other Biomass,0,40,2 788
2015,FL,IPP NAICS-22 Non-Cogen,Other,2 398 228,1 970,6 275
2015,FL,IPP NAICS-22 Non-Cogen,Petroleum,9 677,14,7
2015,FL,IPP NAICS-22 Non-Cogen,Wood and Wood Derived Fuels,0,49,509
2015,FL,IPP NAICS-22 Cogen,All Sources,2 555 326,918,1 946
2015,FL,IPP NAICS-22 Cogen,Coal,1 324 835,840,1 231
2015,FL,IPP NAICS-22 Cogen,Natural Gas,1 228 866,6,534
2015,FL,IPP NAICS-22 Cogen,Other Biomass,0,31,106
2015,FL,IPP NAICS-22 Cogen,Petroleum,1 625,0,2
2015,FL,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,41,73
2015,FL,Commercial Non-Cogen,All Sources,49,0,388
2015,FL,Commercial Non-Cogen,Natural Gas,49,0,1
2015,FL,Commercial Non-Cogen,Other Biomass,0,0,387
2015,FL,Commercial Cogen,All Sources,21 625,0,751
2015,FL,Commercial Cogen,Natural Gas,21 625,0,214
2015,FL,Commercial Cogen,Other Biomass,0,0,537
2015,FL,Industrial Non-Cogen,All Sources,14 898,0,50
2015,FL,Industrial Non-Cogen,Natural Gas,14 898,0,34
2015,FL,Industrial Non-Cogen,Other Biomass,0,0,16
2015,FL,Industrial Cogen,All Sources,2 299 133,18 878,12 937
2015,FL,Industrial Cogen,Coal,688 386,3 598,1 293
2015,FL,Industrial Cogen,Natural Gas,1 537 733,6,3 108
2015,FL,Industrial Cogen,Other Biomass,0,103,1 150
2015,FL,Industrial Cogen,Other Gases,0,6,1 483
2015,FL,Industrial Cogen,Other,12 124,13,60
2015,FL,Industrial Cogen,Petroleum,60 890,555,99
2015,FL,Industrial Cogen,Wood and Wood Derived Fuels,0,14 597,5 744
2015,FL,Total Electric Power Industry,All Sources,111 863 160,76 734,76 172
2015,FL,Total Electric Power Industry,Coal,42 817 997,55 595,31 976
2015,FL,Total Electric Power Industry,Natural Gas,64 419 839,429,23 827
2015,FL,Total Electric Power Industry,Other Biomass,0,174,5 265
2015,FL,Total Electric Power Industry,Other Gases,0,6,1 483
2015,FL,Total Electric Power Industry,Other,2 410 352,1 983,6 335
2015,FL,Total Electric Power Industry,Petroleum,2 214 972,3 860,960
2015,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,14 687,6 326
2015,GA,Electric Utility,All Sources,50 802 667,28 832,25 937
2015,GA,Electric Utility,Coal,36 402 701,28 593,23 673
2015,GA,Electric Utility,Natural Gas,14 332 985,76,2 108
2015,GA,Electric Utility,Petroleum,66 981,163,156
2015,GA,IPP NAICS-22 Non-Cogen,All Sources,5 045 681,76,4 070
2015,GA,IPP NAICS-22 Non-Cogen,Natural Gas,5 017 321,24,1 514
2015,GA,IPP NAICS-22 Non-Cogen,Other Biomass,0,1,2 145
2015,GA,IPP NAICS-22 Non-Cogen,Petroleum,28 360,17,46
2015,GA,IPP NAICS-22 Non-Cogen,Wood and Wood Derived Fuels,0,34,365
2015,GA,IPP NAICS-22 Cogen,All Sources,110 282,4,213
2015,GA,IPP NAICS-22 Cogen,Natural Gas,100 479,0,43
2015,GA,IPP NAICS-22 Cogen,Other Biomass,0,0,168
2015,GA,IPP NAICS-22 Cogen,Petroleum,9 803,4,2
2015,GA,Commercial Non-Cogen,All Sources,1 926,3,79
2015,GA,Commercial Non-Cogen,Other Biomass,0,0,42
2015,GA,Commercial Non-Cogen,Petroleum,1 926,3,37
2015,GA,Commercial Cogen,All Sources,0,0,85
2015,GA,Commercial Cogen,Other Biomass,0,0,85
2015,GA,Industrial Non-Cogen,All Sources,10 050,0,485
2015,GA,Industrial Non-Cogen,Natural Gas,10 048,0,235
2015,GA,Industrial Non-Cogen,Other Biomass,0,0,250
2015,GA,Industrial Non-Cogen,Petroleum,2,0,0
2015,GA,Industrial Cogen,All Sources,3 303 374,38 073,17 289
2015,GA,Industrial Cogen,Coal,809 566,2 490,1 265
2015,GA,Industrial Cogen,Natural Gas,1 739 567,6,3 300
2015,GA,Industrial Cogen,Other Biomass,0,254,1 016
2015,GA,Industrial Cogen,Other,276 663,1 973,445
2015,GA,Industrial Cogen,Petroleum,477 578,1 125,383
2015,GA,Industrial Cogen,Wood and Wood Derived Fuels,0,32 225,10 880
2015,GA,Total Electric Power Industry,All Sources,59 273 980,66 988,48 158
2015,GA,Total Electric Power Industry,Coal,37 212 267,31 083,24 938
2015,GA,Total Electric Power Industry,Natural Gas,21 200 400,106,7 200
2015,GA,Total Electric Power Industry,Other Biomass,0,255,3 706
2015,GA,Total Electric Power Industry,Other,276 663,1 973,445
2015,GA,Total Electric Power Industry,Petroleum,584 650,1 312,624
2015,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,32 259,11 245
2015,HI,Electric Utility,All Sources,4 255 758,13 260,11 974
2015,HI,Electric Utility,Other Biomass,0,431,346
2015,HI,Electric Utility,Other,0,0,52
2015,HI,Electric Utility,Petroleum,4 255 758,12 829,11 576
2015,HI,IPP NAICS-22 Non-Cogen,All Sources,190 628,411,143
2015,HI,IPP NAICS-22 Non-Cogen,Geothermal,6 059,0,0
2015,HI,IPP NAICS-22 Non-Cogen,Petroleum,184 569,411,143
2015,HI,IPP NAICS-22 Cogen,All Sources,2 297 540,4 992,3 201
2015,HI,IPP NAICS-22 Cogen,Coal,1 352 437,2 096,1 406
2015,HI,IPP NAICS-22 Cogen,Other,7 099,16,8
2015,HI,IPP NAICS-22 Cogen,Petroleum,938 004,2 880,1 787
2015,HI,Commercial Non-Cogen,All Sources,264 227,41,628
2015,HI,Commercial Non-Cogen,Other,260 228,40,625
2015,HI,Commercial Non-Cogen,Petroleum,3 999,1,3
2015,HI,Industrial Cogen,All Sources,347 896,929,1 453
2015,HI,Industrial Cogen,Coal,103 580,390,268
2015,HI,Industrial Cogen,Other Biomass,0,14,214
2015,HI,Industrial Cogen,Other Gases,0,0,84
2015,HI,Industrial Cogen,Petroleum,244 316,525,887
2015,HI,Total Electric Power Industry,All Sources,7 356 049,19 633,17 399
2015,HI,Total Electric Power Industry,Coal,1 456 017,2 486,1 674
2015,HI,Total Electric Power Industry,Geothermal,6 059,0,0
2015,HI,Total Electric Power Industry,Other Biomass,0,445,560
2015,HI,Total Electric Power Industry,Other Gases,0,0,84
2015,HI,Total Electric Power Industry,Other,267 327,56,685
2015,HI,Total Electric Power Industry,Petroleum,5 626 646,16 646,14 396
2015,IA,Electric Utility,All Sources,29 312 414,37 277,23 346
2015,IA,Electric Utility,Coal,28 363 508,37 239,22 841
2015,IA,Electric Utility,Natural Gas,909 880,10,410
2015,IA,Electric Utility,Other Biomass,0,3,22
2015,IA,Electric Utility,Petroleum,39 026,25,73
2015,IA,IPP NAICS-22 Non-Cogen,All Sources,979,1,1 454
2015,IA,IPP NAICS-22 Non-Cogen,Natural Gas,4,0,0
2015,IA,IPP NAICS-22 Non-Cogen,Other Biomass,0,1,1 435
2015,IA,IPP NAICS-22 Non-Cogen,Petroleum,975,0,19
2015,IA,IPP NAICS-22 Cogen,All Sources,0,0,21
2015,IA,IPP NAICS-22 Cogen,Other Biomass,0,0,21
2015,IA,Commercial Non-Cogen,All Sources,403,0,9
2015,IA,Commercial Non-Cogen,Natural Gas,403,0,9
2015,IA,Commercial Cogen,All Sources,528 660,3 244,1 407
2015,IA,Commercial Cogen,Coal,383 620,1 437,520
2015,IA,Commercial Cogen,Natural Gas,93 458,0,192
2015,IA,Commercial Cogen,Other Biomass,0,0,515
2015,IA,Commercial Cogen,Petroleum,51 582,1 807,175
2015,IA,Commercial Cogen,Wood and Wood Derived Fuels,0,0,5
2015,IA,Industrial Non-Cogen,All Sources,79,0,2
2015,IA,Industrial Non-Cogen,Petroleum,79,0,2
2015,IA,Industrial Cogen,All Sources,5 200 368,2 983,4 374
2015,IA,Industrial Cogen,Coal,4 846 285,2 362,3 920
2015,IA,Industrial Cogen,Natural Gas,181 031,0,337
2015,IA,Industrial Cogen,Other Biomass,0,0,57
2015,IA,Industrial Cogen,Other,10 141,1,5
2015,IA,Industrial Cogen,Petroleum,162 911,620,55
2015,IA,Total Electric Power Industry,All Sources,35 042 903,43 505,30 613
2015,IA,Total Electric Power Industry,Coal,33 593 413,41 038,27 281
2015,IA,Total Electric Power Industry,Natural Gas,1 184 776,10,948
2015,IA,Total Electric Power Industry,Other Biomass,0,4,2 050
2015,IA,Total Electric Power Industry,Other,10 141,1,5
2015,IA,Total Electric Power Industry,Petroleum,254 573,2 452,324
2015,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,5
2015,ID,Electric Utility,All Sources,873 006,4,307
2015,ID,Electric Utility,Natural Gas,872 992,4,153
2015,ID,Electric Utility,Other Biomass,0,0,154
2015,ID,Electric Utility,Petroleum,14,0,0
2015,ID,IPP NAICS-22 Non-Cogen,All Sources,572 395,4,8 920
2015,ID,IPP NAICS-22 Non-Cogen,Geothermal,1 989,0,0
2015,ID,IPP NAICS-22 Non-Cogen,Natural Gas,570 406,3,79
2015,ID,IPP NAICS-22 Non-Cogen,Other Biomass,0,1,8 841
2015,ID,IPP NAICS-22 Cogen,All Sources,46 595,14,1 242
2015,ID,IPP NAICS-22 Cogen,Natural Gas,46 595,0,112
2015,ID,IPP NAICS-22 Cogen,Other Biomass,0,0,1 003
2015,ID,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,14,127
2015,ID,Commercial Non-Cogen,All Sources,0,0,91
2015,ID,Commercial Non-Cogen,Other Biomass,0,0,91
2015,ID,Commercial Cogen,All Sources,9 689,0,26
2015,ID,Commercial Cogen,Natural Gas,9 689,0,26
2015,ID,Industrial Cogen,All Sources,364 025,4 196,1 869
2015,ID,Industrial Cogen,Coal,223 071,1 062,532
2015,ID,Industrial Cogen,Natural Gas,140 954,0,326
2015,ID,Industrial Cogen,Other Biomass,0,0,169
2015,ID,Industrial Cogen,Wood and Wood Derived Fuels,0,3 134,842
2015,ID,Total Electric Power Industry,All Sources,1 865 710,4 218,12 455
2015,ID,Total Electric Power Industry,Coal,223 071,1 062,532
2015,ID,Total Electric Power Industry,Geothermal,1 989,0,0
2015,ID,Total Electric Power Industry,Natural Gas,1 640 636,7,696
2015,ID,Total Electric Power Industry,Other Biomass,0,1,10 258
2015,ID,Total Electric Power Industry,Petroleum,14,0,0
2015,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,0,3 148,969
2015,IL,Electric Utility,All Sources,4 289 059,4 587,2 288
2015,IL,Electric Utility,Coal,3 985 147,4 585,1 809
2015,IL,Electric Utility,Natural Gas,296 865,1,207
2015,IL,Electric Utility,Other Biomass,0,0,205
2015,IL,Electric Utility,Petroleum,7 047,1,67
2015,IL,IPP NAICS-22 Non-Cogen,All Sources,73 289 515,80 526,33 886
2015,IL,IPP NAICS-22 Non-Cogen,Coal,69 458 378,80 476,29 348
2015,IL,IPP NAICS-22 Non-Cogen,Natural Gas,3 793 057,15,778
2015,IL,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,3 745
2015,IL,IPP NAICS-22 Non-Cogen,Petroleum,38 080,35,15
2015,IL,IPP NAICS-22 Cogen,All Sources,448 998,2,433
2015,IL,IPP NAICS-22 Cogen,Natural Gas,448 741,2,277
2015,IL,IPP NAICS-22 Cogen,Other Biomass,0,0,155
2015,IL,IPP NAICS-22 Cogen,Other Gases,0,0,0
2015,IL,IPP NAICS-22 Cogen,Petroleum,257,0,1
2015,IL,Commercial Non-Cogen,All Sources,299,0,6
2015,IL,Commercial Non-Cogen,Natural Gas,244,0,5
2015,IL,Commercial Non-Cogen,Petroleum,55,0,1
2015,IL,Commercial Cogen,All Sources,459 966,2 545,1 200
2015,IL,Commercial Cogen,Coal,128 526,2 544,321
2015,IL,Commercial Cogen,Natural Gas,331 389,1,878
2015,IL,Commercial Cogen,Petroleum,51,0,1
2015,IL,Industrial Non-Cogen,All Sources,5 934,0,126
2015,IL,Industrial Non-Cogen,Natural Gas,5 918,0,126
2015,IL,Industrial Non-Cogen,Petroleum,16,0,0
2015,IL,Industrial Cogen,All Sources,5 781 074,50 979,4 024
2015,IL,Industrial Cogen,Coal,5 316 943,50 951,3 188
2015,IL,Industrial Cogen,Natural Gas,455 434,1,622
2015,IL,Industrial Cogen,Other Gases,0,16,210
2015,IL,Industrial Cogen,Other,8 697,11,4
2015,IL,Industrial Cogen,Wood and Wood Derived Fuels,0,0,0
2015,IL,Total Electric Power Industry,All Sources,84 274 845,138 639,41 963
2015,IL,Total Electric Power Industry,Coal,78 888 994,138 556,34 666
2015,IL,Total Electric Power Industry,Natural Gas,5 331 648,20,2 893
2015,IL,Total Electric Power Industry,Other Biomass,0,0,4 105
2015,IL,Total Electric Power Industry,Other Gases,0,16,210
2015,IL,Total Electric Power Industry,Other,8 697,11,4
2015,IL,Total Electric Power Industry,Petroleum,45 506,36,85
2015,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,0
2015,IN,Electric Utility,All Sources,79 689 531,150 106,77 783
2015,IN,Electric Utility,Coal,73 014 321,149 996,68 508
2015,IN,Electric Utility,Natural Gas,5 376 977,28,1 838
2015,IN,Electric Utility,Other Biomass,0,0,3 603
2015,IN,Electric Utility,Other Gases,0,0,198
2015,IN,Electric Utility,Petroleum,1 298 233,82,3 636
2015,IN,IPP NAICS-22 Non-Cogen,All Sources,56 086,0,709
2015,IN,IPP NAICS-22 Non-Cogen,Natural Gas,56 086,0,118
2015,IN,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,591
2015,IN,IPP NAICS-22 Cogen,All Sources,7 311 495,2 645,9 883
2015,IN,IPP NAICS-22 Cogen,Coal,5 653 368,2 637,9 459
2015,IN,IPP NAICS-22 Cogen,Natural Gas,1 658 124,8,424
2015,IN,IPP NAICS-22 Cogen,Petroleum,3,0,0
2015,IN,Commercial Non-Cogen,All Sources,46,0,1
2015,IN,Commercial Non-Cogen,Petroleum,46,0,1
2015,IN,Commercial Cogen,All Sources,695 261,744,1 888
2015,IN,Commercial Cogen,Coal,112 082,255,101
2015,IN,Commercial Cogen,Natural Gas,290 626,2,350
2015,IN,Commercial Cogen,Other,292 168,487,1 432
2015,IN,Commercial Cogen,Petroleum,385,0,5
2015,IN,Industrial Non-Cogen,All Sources,20 974,1,1 285
2015,IN,Industrial Non-Cogen,Natural Gas,20 469,0,468
2015,IN,Industrial Non-Cogen,Other Biomass,0,0,808
2015,IN,Industrial Non-Cogen,Other Gases,0,0,0
2015,IN,Industrial Non-Cogen,Petroleum,505,1,9
2015,IN,Industrial Cogen,All Sources,1 271 764,3 224,5 707
2015,IN,Industrial Cogen,Coal,180 158,2 869,453
2015,IN,Industrial Cogen,Natural Gas,1 056 078,5,1 427
2015,IN,Industrial Cogen,Other Biomass,0,0,748
2015,IN,Industrial Cogen,Other Gases,0,135,3 076
2015,IN,Industrial Cogen,Petroleum,35 528,215,3
2015,IN,Total Electric Power Industry,All Sources,89 045 157,156 720,97 256
2015,IN,Total Electric Power Industry,Coal,78 959 929,155 757,78 521
2015,IN,Total Electric Power Industry,Natural Gas,8 458 360,43,4 625
2015,IN,Total Electric Power Industry,Other Biomass,0,0,5 750
2015,IN,Total Electric Power Industry,Other Gases,0,135,3 274
2015,IN,Total Electric Power Industry,Other,292 168,487,1 432
2015,IN,Total Electric Power Industry,Petroleum,1 334 700,298,3 654
2015,KS,Electric Utility,All Sources,27 150 789,12 578,17 539
2015,KS,Electric Utility,Coal,26 294 285,12 558,14 904
2015,KS,Electric Utility,Natural Gas,809 839,2,2 497
2015,KS,Electric Utility,Petroleum,46 665,18,138
2015,KS,IPP NAICS-22 Non-Cogen,All Sources,0,0,761
2015,KS,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,761
2015,KS,Industrial Cogen,All Sources,190 255,67,430
2015,KS,Industrial Cogen,Natural Gas,190 255,0,421
2015,KS,Industrial Cogen,Other Biomass,0,67,9
2015,KS,Total Electric Power Industry,All Sources,27 341 044,12 645,18 730
2015,KS,Total Electric Power Industry,Coal,26 294 285,12 558,14 904
2015,KS,Total Electric Power Industry,Natural Gas,1 000 094,2,2 918
2015,KS,Total Electric Power Industry,Other Biomass,0,67,770
2015,KS,Total Electric Power Industry,Petroleum,46 665,18,138
2015,KY,Electric Utility,All Sources,75 826 318,119 470,60 567
2015,KY,Electric Utility,Coal,72 124 493,117 195,54 987
2015,KY,Electric Utility,Natural Gas,2 478 921,15,3 930
2015,KY,Electric Utility,Other Biomass,0,0,1 127
2015,KY,Electric Utility,Other,48 574,10,18
2015,KY,Electric Utility,Petroleum,1 174 330,2 250,505
2015,KY,IPP NAICS-22 Non-Cogen,All Sources,334 344,2,249
2015,KY,IPP NAICS-22 Non-Cogen,Natural Gas,334 344,2,165
2015,KY,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,84
2015,KY,Industrial Cogen,All Sources,266 635,2 810,858
2015,KY,Industrial Cogen,Natural Gas,266 635,1,123
2015,KY,Industrial Cogen,Wood and Wood Derived Fuels,0,2 809,735
2015,KY,Total Electric Power Industry,All Sources,76 427 297,122 282,61 674
2015,KY,Total Electric Power Industry,Coal,72 124 493,117 195,54 987
2015,KY,Total Electric Power Industry,Natural Gas,3 079 900,18,4 218
2015,KY,Total Electric Power Industry,Other Biomass,0,0,1 211
2015,KY,Total Electric Power Industry,Other,48 574,10,18
2015,KY,Total Electric Power Industry,Petroleum,1 174 330,2 250,505
2015,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,0,2 809,735
2015,LA,Electric Utility,All Sources,31 145 850,31 884,31 935
2015,LA,Electric Utility,Coal,10 063 051,28 451,7 407
2015,LA,Electric Utility,Natural Gas,16 683 656,75,22 482
2015,LA,Electric Utility,Petroleum,4 399 143,3 358,2 046
2015,LA,IPP NAICS-22 Non-Cogen,All Sources,7 292 868,16 623,4 733
2015,LA,IPP NAICS-22 Non-Cogen,Coal,6 512 904,16 601,4 114
2015,LA,IPP NAICS-22 Non-Cogen,Natural Gas,769 288,3,551
2015,LA,IPP NAICS-22 Non-Cogen,Other Biomass,0,4,64
2015,LA,IPP NAICS-22 Non-Cogen,Petroleum,10 676,15,4
2015,LA,IPP NAICS-22 Cogen,All Sources,1 250 987,6,337
2015,LA,IPP NAICS-22 Cogen,Natural Gas,1 250 987,6,337
2015,LA,Commercial Cogen,All Sources,116 435,0,313
2015,LA,Commercial Cogen,Natural Gas,116 435,0,313
2015,LA,Industrial Non-Cogen,All Sources,100 091,1,1 349
2015,LA,Industrial Non-Cogen,Natural Gas,100 091,0,927
2015,LA,Industrial Non-Cogen,Other Gases,0,0,46
2015,LA,Industrial Non-Cogen,Other,0,1,376
2015,LA,Industrial Cogen,All Sources,16 392 701,20 853,31 865
2015,LA,Industrial Cogen,Natural Gas,15 764 604,85,22 757
2015,LA,Industrial Cogen,Other Biomass,0,59,375
2015,LA,Industrial Cogen,Other Gases,0,28,2 166
2015,LA,Industrial Cogen,Other,44 719,317,85
2015,LA,Industrial Cogen,Petroleum,583 378,35,158
2015,LA,Industrial Cogen,Wood and Wood Derived Fuels,0,20 329,6 324
2015,LA,Total Electric Power Industry,All Sources,56 298 932,69 367,70 532
2015,LA,Total Electric Power Industry,Coal,16 575 955,45 052,11 521
2015,LA,Total Electric Power Industry,Natural Gas,34 685 061,169,47 367
2015,LA,Total Electric Power Industry,Other Biomass,0,63,439
2015,LA,Total Electric Power Industry,Other Gases,0,28,2 212
2015,LA,Total Electric Power Industry,Other,44 719,318,461
2015,LA,Total Electric Power Industry,Petroleum,4 993 197,3 408,2 208
2015,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,20 329,6 324
2015,MA,Electric Utility,All Sources,248 819,70,371
2015,MA,Electric Utility,Natural Gas,206 197,0,289
2015,MA,Electric Utility,Petroleum,42 622,70,82
2015,MA,IPP NAICS-22 Non-Cogen,All Sources,11 062 583,4 069,8 777
2015,MA,IPP NAICS-22 Non-Cogen,Coal,2 142 387,735,1 181
2015,MA,IPP NAICS-22 Non-Cogen,Natural Gas,7 059 138,26,1 128
2015,MA,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,1 658
2015,MA,IPP NAICS-22 Non-Cogen,Other,1 328 177,1 573,4 566
2015,MA,IPP NAICS-22 Non-Cogen,Petroleum,532 881,1 707,215
2015,MA,IPP NAICS-22 Non-Cogen,Wood and Wood Derived Fuels,0,28,29
2015,MA,IPP NAICS-22 Cogen,All Sources,1 321 206,21,359
2015,MA,IPP NAICS-22 Cogen,Natural Gas,1 292 583,3,357
