User-ID,Location,Age
201026,"snellville, georgia, usa",47.0
201036,"virginia beach, virginia, usa",
201042,"birmingham, alabama, usa",34.0
201049,"plymouth, michigan, usa",
201050,"cresskill, new jersey,",
201051,"torrance, california, usa",
201058,"e-ville, california, usa",
201065,"richmond, massachusetts, usa",68.0
201066,"san diego, , usa",
201070,"portland, oregon, usa",
201073,"mt.vernon, illinois, usa",37.0
201081,"victoria, british columbia, canada",19.0
201086,"luton, england, united kingdom",50.0
201096,"bloomington, indiana, usa",21.0
201098,"hamburg, hamburg, germany",30.0
201103,"zurich, zurich, switzerland",30.0
201107,"bad hersfeld, hessen, germany",27.0
201111,"portland, oregon, usa",
201114,"duesseldorf, nordrhein-westfalen, germany",35.0
201128,"eagle grove, iowa, usa",43.0
201133,"three hills, alberta, canada",
201137,"regina, saskatchewan, canada",27.0
201139,"sidney, british columbia, canada",
201141,"ottawa, ontario, canada",27.0
201144,"edmonton, alberta, canada",90.0
201145,"scotia, california, usa",36.0
201147,"grand forks, north dakota, usa",
201148,"saskatoon, saskatchewan, canada",49.0
201151,"grayslake, illinois, usa",56.0
201152,"mckinney, texas, usa",
201154,"cedar rapids, iowa, usa",34.0
201157,"winnipeg, manitoba, canada",
201160,"willmar, minnesota, usa",
201161,"coon rapids, iowa, usa",57.0
201169,"wimborne, england, united kingdom",58.0
201203,"eastbourne, england, united kingdom",28.0
201206,"milpitas, california, usa",36.0
201212,"new hartford, new york, usa",
201217,"college station, texas, usa",30.0
201233,"singapore, n/a, singapore",
201248,"rotorua, bay of plenty, new zealand",46.0
201253,"washington, dc, usa",
201256,"milton ,ontario, ontario, canada",
201257,"martinez, california, usa",
201260,"new bern, north carolina, usa",36.0
201263,"greenville, illinois, usa",
201266,"kirksville, missouri, usa",26.0
201267,"sandpoint, idaho, usa",45.0
201273,"nashville, tennessee, usa",22.0
201279,"olympia, washington, usa",
201282,"york, maine, usa",18.0
201290,"seixal, setúbal, portugal",35.0
201293,"philadelphia, pennsylvania, usa",16.0
201294,"pasadena, texas, usa",12.0
201295,"colonial heights, virginia, usa",37.0
201296,"seixal, setúbal, portugal",5.0
201301,"brooklyn, new york, usa",
201303,"manahawkin, new jersey, usa",24.0
201311,", , singapore",
201323,"new paltz, new york, usa",20.0
201343,"minneapolis, minnesota, usa",
201346,"philadelphia, pennsylvania, usa",33.0
201349,"thomson, georgia, usa",15.0
201353,"st. thomas, ontario, canada",19.0
201356,"villa allende, cordoba, argentina",22.0
201359,"waterloo, ontario, canada",63.0
201360,"colorado springs, colorado, usa",36.0
201365,"n/a, n/a, france",50.0
201371,"albairate  mi, italy, italy",
201383,"austin, texas, usa",
201404,"hudson, new hampshire, usa",28.0
201413,"kenosha, wisconsin, usa",
201427,"cambridge, nebraska, usa",48.0
201436,"lexington, south carolina, usa",
201439,"bloomfield, new jersey, usa",
201445,"morgan city, louisiana, usa",22.0
201447,"springfield, virginia, usa",40.0
201449,"walker, louisiana, usa",
201450,"drayton valley, alberta, canada",32.0
201451,"toronto, ontario, canada",
201464,"thousand oaks, california, usa",11.0
201465,"snohomish, washington, usa",53.0
201470,"preveza, preveza, greece",34.0
201475,"dunlap, california, usa",35.0
201484,"houston, texas, usa",
201485,"los angeles, california, usa",
201496,"peterborough, ontario, canada",42.0
201498,"west columbia, south carolina, usa",50.0
201502,"colorado springs, colorado, usa",16.0
201509,"cypress, texas, usa",50.0
201519,"boulder, colorado, usa",45.0
201521,"nashville, tennessee, usa",
201526,"vancouver, british columbia, canada",25.0
201537,"seri kembangan, selangor, malaysia",22.0
201546,"austin, texas, usa",
201548,"rheinfelden, baden-wuerttemberg, germany",29.0
201557,"foxtrap, newfoundland, canada",
201568,"calgary, alberta, canada",
201575,"mount marion, new york, usa",31.0
201576,"belmont, new york, usa",
201579,"montreal, quebec, canada",42.0
201590,"north wales, pennsylvania, usa",
201592,"sydney, new south wales, australia",
201593,"savannah, georgia, usa",36.0
201594,"toronto, onataio, canada",
201598,"los angeles, california, usa",33.0
201601,"milan, lombardia, italy",24.0
201603,"barcelona, barcelona, spain",19.0
201613,"mesa, arizona, usa",22.0
201616,"forest grove, oregon, usa",22.0
201622,"robbinsdale, minnesota, usa",25.0
201623,"aachen, nordrhein-westfalen, germany",20.0
201626,"madison, alabama, usa",44.0
201634,"mannheim, ,",
201636,"weeki wachee, florida, usa",48.0
201639,"kansas city, missouri, usa",30.0
201641,"ottawa, ontario, canada",19.0
201644,"syracuse, new york, usa",
201654,"tigard, oregon, usa",24.0
201657,"southgate, michigan, usa",26.0
201660,"seattle, washington, usa",17.0
201664,"st.thomas, ontario, canada",22.0
201670,"highlands, texas, usa",
201673,"neosho, missouri, usa",19.0
201674,"sellersville, pennsylvania, usa",28.0
201677,"hawthorne, new jersey, usa",29.0
201682,"preston, missouri, usa",20.0
201684,"austin, texas, usa",24.0
201690,"carmel, indiana, usa",
201697,"markham, ontario, canada",29.0
201701,"sandy, utah, usa",
201702,"st. george, ontario, canada",23.0
201706,"yuma, arizona, usa",37.0
201714,"colton, california, usa",29.0
201722,"thornton, new south wales, australia",40.0
201723,"coral springs, florida, usa",16.0
201724,"ormond beach, florida, usa",45.0
201725,"wexford, leinster, ireland",28.0
201740,"raleigh, north carolina, usa",41.0
201742,"cahokia, illinois, usa",17.0
201746,"paintsville, kentucky, usa",26.0
201750,"spicewood, texas, usa",16.0
201751,"calgary, ,",
201754,"crystal city, missouri, usa",20.0
201760,"mitchell, indiana, usa",29.0
201763,"simi valley, california, usa",23.0
201768,"fredericton, new brunswick, canada",47.0
201775,"palm springs, california, usa",24.0
201776,"saint john, new brunswick, canada",22.0
201778,"denver, colorado, usa",14.0
201782,"binghamton, new york, usa",
201783,"white haven, pennsylvania, usa",25.0
201787,"ocala, florida, usa",
201789,"antioch, california, usa",
201791,"torrance, california, usa",
201792,"tacoma, washington, usa",21.0
201794,"san mateo, california, usa",29.0
201806,"essen, nordrhein-westfalen, germany",30.0
201808,"bolton, england, united kingdom",22.0
201810,"princeton, new jersey, usa",
201819,"la crescenta, california, usa",
201829,"longmont, colorado, usa",33.0
201847,"ottawa, ontario, canada",
201851,"milwaukee, wisconsin, usa",
201854,"preston, maryland, usa",24.0
201858,"lörrach, baden-wuerttemberg, germany",31.0
201868,"munich, bayern, germany",26.0
201869,"hemby bridge/indian trail, north carolina, usa",55.0
201870,"arnprior, ontario, canada",38.0
201880,"los angeles, california, usa",
201881,"devon, n/a, united kingdom",68.0
201885,"clyde, texas, usa",60.0
201886,"dallas, texas, usa",
201889,"kingsville, texas, usa",
201891,"new york, new york, usa",35.0
201898,"boston, massachusetts, usa",
201907,"sykesville, maryland, usa",
201908,"evensville, tennessee, usa",35.0
201911,"lynden, washington, usa",31.0
201918,"öhringen, baden-wuerttemberg, germany",20.0
201923,"glen mills, pennsylvania, usa",
201924,"olympia, washington, usa",
201926,"ann arbor, michigan, usa",33.0
201936,"porta westfalica, nordrhein-westfalen, germany",46.0
201940,"el dorado hills, california, usa",
201952,"dallas, texas, usa",
201958,"lisboa, n/a, portugal",30.0
201964,"alexandria, virginia, usa",26.0
201969,"vancouver, british columbia, canada",
201970,"rock hill, south carolina, usa",28.0
201972,"janesville, wisconsin, usa",
201975,"milwaukee, wisconsin, usa",20.0
201976,"shoreline, washington, usa",
201981,"lynnwood, washington, usa",50.0
201986,"silver spring, maryland, usa",
201991,"carrollton, texas, usa",32.0
201994,"seattle, washington, usa",35.0
202000,"granada hills, california, usa",
202012,"cypress, texas, usa",
202015,"galloway, ohio, usa",
202016,"alicante, alicante, spain",50.0
202020,"vancouver, british columbia, canada",
202025,"columbus, ohio, usa",38.0
202032,"philadelphia, pennsylvania, usa",
202035,"wayland, new york, usa",15.0
202036,"port washington, new york, usa",
202040,"preston, england, united kingdom",40.0
202046,"bilbao, bizkaia, spain",
202049,"magdeburg, sachsen-anhalt, germany",22.0
202058,"irvine, california, usa",35.0
202061,"mansfield, pennsylvania, usa",
202063,"forest grove, oregon, usa",24.0
202064,"colorado springs, colorado, usa",
202069,"oakville, ontario, canada",35.0
202073,"barrie, ontario, canada",29.0
202077,"pasadena, california, usa",25.0
202080,"palm springs, california, usa",
202089,"nijmegen, gelderland, netherlands",39.0
202095,"greenwood, indiana, usa",39.0
202105,"barcelona, barcelona, spain",28.0
202113,"tucson, arizona, usa",29.0
202117,"new york, new york, usa",
202124,"stockton, california, usa",
202127,"dodge center, minnesota, usa",25.0
202130,"winchester, england, united kingdom",
202133,"laurel, new york, usa",
202136,"orlando, florida, usa",30.0
202138,"buckenhof, bayern, germany",34.0
202140,"aachen, nordrhein-westfalen, germany",36.0
202143,"erlangen, bayern, germany",33.0
202147,"elizabeth city, , usa",28.0
202150,"houston, texas, usa",
202162,"san francisco, california, usa",26.0
202173,"duisburg, nordrhein-westfalen, germany",29.0
202174,"cedar grove, new jersey, usa",50.0
202177,"mclean, virginia, usa",67.0
202182,"st. charles, illinois, usa",24.0
202188,"fairbanks, alaska, usa",
202189,"san antonio, texas, usa",26.0
202195,"brown city, michigan, usa",36.0
202202,"peterborough, ontario, canada",26.0
202205,"louisville, kentucky, usa",29.0
202206,"austin, texas, usa",57.0
202209,"wantagh, new york, usa",
202210,"crystal, minnesota, usa",15.0
202212,"edmonton, alberta, canada",29.0
202213,"austin, texas, usa",
202219,"blah, illinois, usa",
202224,"cotuit, massachusetts, usa",34.0
202233,"saskatoon, saskatchewan, canada",
202236,"seattle, washington, usa",24.0
202237,"portland, oregon, usa",
202245,"redondo beach, california, usa",46.0
202246,"new london, missouri, usa",56.0
202254,"livingston, montana, usa",
202257,"westminster, california, usa",
202260,"n/a, n/a, spain",104.0
202267,"aldergrove, ,",21.0
202269,"atlanta, georgia, usa",37.0
202277,"kennesaw, georgia, usa",54.0
202284,"detroit, michigan, usa",33.0
202287,"rapid city, south dakota, usa",
202290,"corning, new york, usa",26.0
202297,"moshav lachish, lachish, israel",
202300,"enterprise, alabama, usa",39.0
202315,"olympia, washington, usa",23.0
202321,"houston, texas, usa",44.0
202322,"chapel hill, north carolina, usa",
202324,"camarillo, california, usa",50.0
202325,"palaiseau, ile de france, france",23.0
202327,"tynemouth, ,",44.0
202346,"cary, north carolina, usa",66.0
202347,"seba beach, ab., alberta, canada",
202348,"fairborn, ohio, usa",26.0
202353,"martinez, california, usa",
202355,"hialeah, florida, usa",
202358,"setúbal, setúbal, portugal",52.0
202359,"swarzedz, wielkopolska, poland",
202371,"cumming, georgia, usa",48.0
202379,"debary, florida, usa",25.0
202381,"iowa city, iowa, usa",53.0
202389,"mill valley, california, usa",35.0
202402,"pittsburgh, pennsylvania, usa",
202405,"austin, texas, usa",
202407,"vancouver, british columbia, canada",25.0
202410,"sg, n/a, singapore",22.0
202417,"costa mesa, california, usa",21.0
202430,"houma, louisiana, usa",27.0
202447,"annecy, haute-savoie, france",
202462,"arlington, texas, usa",32.0
202472,"calgary, alberta, canada",
202477,"landisburg, pennsylvania, usa",27.0
202496,"winston-salem, north carolina, usa",
202501,"frankfurt am main, hessen, germany",42.0
202514,"denton, texas, usa",31.0
202518,"new holland, pennsylvania, usa",21.0
202527,"portland, oregon, usa",55.0
202528,"forty fort, pennsylvania,",
202532,"tacoma, washington, usa",
202534,"kamloops, british columbia, canada",
202536,"cadillac, michigan, usa",16.0
202538,"cresskill, new jersey, canada",
202540,"victoria, victoria, australia",
202542,"bayfield, ,",32.0
202547,"owensboro, kentucky, usa",21.0
202552,"karlsruhe, baden-wuerttemberg, germany",
202553,"los angeles, california, usa",39.0
202556,"lincoln, england, united kingdom",32.0
202560,"phoenix, arizona, usa",
202564,"portsmouth, england, united kingdom",
202567,"palmdale, california, usa",
202570,"minneapolis, minnesota, usa",22.0
202572,"lansdowne, pennsylvania, usa",29.0
202576,"williamsburg, washington, usa",
202578,"ashwood, victoria, australia",33.0
202580,"alta loma, california, usa",
202584,"mannheim, baden-wuerttemberg, germany",27.0
202593,"san diego, california,",13.0
202595,"stuttgart, baden-württemberg, germany",
202602,"tallahassee, florida, usa",21.0
202606,"lubbock, texas, usa",
202611,"barrington, illinois, usa",63.0
202617,"göteborg, västra götaland, sweden",
202619,"encino, california, usa",28.0
202624,"state college, pennsylvania, usa",
202636,"minoa, new york, usa",
202644,"windsor, ontario, canada",
202647,"london, england, united kingdom",
202648,"pleasanton, california, usa",
202650,"stockton, california, usa",43.0
202651,"anchorage, alaska, usa",
202652,"orange, new south wales, australia",19.0
202654,"san francisco, california, usa",38.0
202664,"balga, western australia, australia",58.0
202668,"hannover, niedersachsen, germany",14.0
202669,"seattle, washington, usa",33.0
202670,"bennington, new hampshire, usa",36.0
202672,"st paul, minnesota, usa",
202675,"szeged, csongrád, hungary",
202688,"hot springs, arkansas, usa",
202706,"shelby township, michigan, usa",
202707,"portland, oregon, usa",35.0
202709,"st-prex, vaud, switzerland",50.0
202711,"westminster, texas, usa",30.0
202712,"saginaw, michigan, usa",60.0
202716,"aberdeen, aberdeenshire, united kingdom",
202719,"bloomington, indiana, usa",23.0
202727,"olympia, washington, usa",
202729,"sebastopol, california, usa",
202738,"puako, hawaii, usa",
202742,"bonn, nordrhein-westfalen, germany",
202744,"santa ana, california, usa",
202746,"durham, north carolina, usa",
202752,"roswell, georgia, usa",46.0
202759,"chicago, illinois, usa",
202764,"santander, cantabria, spain",27.0
202772,"montreal, quebec, canada",
202783,"durham, north carolina, usa",
202785,"victoria, british columbia, canada",
202790,"northome, minnesota, usa",
202793,"florissant, missouri, usa",
202797,"upstate, new york, usa",17.0
202803,"bloomington, indiana, usa",
202805,"wallaceburg, ontario, canada",57.0
202806,"pucón, ix región,",
202809,"kansas city, mo, missouri, usa",
202812,"portland, oregon, usa",
202821,"dallas, texas, usa",23.0
202826,"des moines, iowa, usa",
202832,"amherst, wisconsin, usa",
202834,"swisshime, oregon, usa",20.0
202837,"valatie, new york, usa",
202842,"pavia, n/a, italy",
202848,"melbourne, victoria, australia",32.0
202850,"rollingstone, minnesota, usa",17.0
202856,"port fairy, victoria, australia",27.0
202861,"monterey, california, usa",
202882,"hannover, niedersachsen, germany",
202885,"lacey, washington, usa",62.0
202890,"washington, connecticut, usa",
202905,"agrate brianza (milano), lombardia, italy",43.0
202909,"murfreesboro, north carolina, usa",51.0
202912,"florence, toscana, italy",25.0
202918,"trabuco canyon, california, usa",34.0
202919,"waterloo, new york, usa",1.0
202937,"chicago, illinois, usa",47.0
202942,"surprise, arizona, usa",
202946,"petersburg, virginia, usa",58.0
202947,"lemgo, nordrhein-westfalen, germany",20.0
202955,"copenhagen, n/a, denmark",
202960,"potomac, maryland, usa",
202963,"carrboro, north carolina, usa",32.0
202972,"brooklyn, new york, usa",32.0
202979,"long beach, california, usa",24.0
202997,"vancouver, british columbia, canada",
203001,"new philadelphia, ohio, usa",60.0
203007,"seattle, washington, usa",
203014,"prince rupert, british columbia, canada",
203017,"minneapolis, minnesota, usa",32.0
203020,"albuquerque, new mexico, usa",33.0
203031,"monza, lombardia, italy",29.0
